Answer.bonus,trial,color,workerid,init_images,percentage,type,utterance_label,label,Answer.condition,clicked,Answer.time_in_minutes,block,block_trial,utterance,position
327,18,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,quantifier,competitor,some,0,12.4045,3,2, The machine dispensed all of the,2
327,18,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,color,target,some,1,12.4045,3,2, The machine dispensed all of the orange ones.,1
327,18,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,color,competitor,some,0,12.4045,3,2, The machine dispensed all of the orange ones.,2
327,19,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,prior,competitor,some,0,12.4045,3,3, The machine dispensed,1
327,19,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,prior,target,some,1,12.4045,3,3, The machine dispensed,2
327,19,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,quantifier,competitor,some,0,12.4045,3,3, The machine dispensed some of the,1
327,19,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,quantifier,target,some,1,12.4045,3,3, The machine dispensed some of the,2
327,19,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,color,competitor,some,0,12.4045,3,3, The machine dispensed some of the orange ones.,1
327,19,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,color,target,some,1,12.4045,3,3, The machine dispensed some of the orange ones.,2
327,20,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,prior,target,some,0,12.4045,3,4, The machine dispensed,1
327,20,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,prior,competitor,some,1,12.4045,3,4, The machine dispensed,2
327,20,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,quantifier,target,some,0,12.4045,3,4, The machine dispensed some of the,1
327,20,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,quantifier,competitor,some,1,12.4045,3,4, The machine dispensed some of the,2
327,20,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,color,target,some,1,12.4045,3,4, The machine dispensed some of the blue ones.,1
327,20,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,color,competitor,some,0,12.4045,3,4, The machine dispensed some of the blue ones.,2
327,21,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,prior,target,some,1,12.4045,3,5, The machine dispensed,1
327,21,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,prior,competitor,some,0,12.4045,3,5, The machine dispensed,2
327,21,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,quantifier,target,some,1,12.4045,3,5, The machine dispensed most of the,1
327,21,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,quantifier,competitor,some,0,12.4045,3,5, The machine dispensed most of the,2
327,21,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,color,target,some,1,12.4045,3,5, The machine dispensed most of the blue ones.,1
327,21,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,color,competitor,some,0,12.4045,3,5, The machine dispensed most of the blue ones.,2
327,22,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,prior,competitor,some,1,12.4045,3,6, The machine dispensed,1
327,22,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,prior,target,some,0,12.4045,3,6, The machine dispensed,2
327,22,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,quantifier,competitor,some,0,12.4045,3,6, The machine dispensed most of the,1
327,22,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,quantifier,target,some,1,12.4045,3,6, The machine dispensed most of the,2
327,22,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,color,competitor,some,0,12.4045,3,6, The machine dispensed most of the orange ones.,1
327,22,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,color,target,some,1,12.4045,3,6, The machine dispensed most of the orange ones.,2
327,23,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,prior,target,some,0,12.4045,3,7, The machine dispensed,1
327,23,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,prior,competitor,some,1,12.4045,3,7, The machine dispensed,2
327,23,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,quantifier,target,some,1,12.4045,3,7, The machine dispensed some of the,1
327,23,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,quantifier,competitor,some,0,12.4045,3,7, The machine dispensed some of the,2
327,23,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,color,target,some,1,12.4045,3,7, The machine dispensed some of the orange ones.,1
327,23,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,color,competitor,some,0,12.4045,3,7, The machine dispensed some of the orange ones.,2
327,24,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,prior,competitor,some,0,12.4045,3,8, The machine dispensed,1
327,24,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,prior,target,some,1,12.4045,3,8, The machine dispensed,2
327,24,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,quantifier,competitor,some,0,12.4045,3,8, The machine dispensed none of the,1
327,24,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,quantifier,target,some,1,12.4045,3,8, The machine dispensed none of the,2
327,24,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,color,competitor,some,0,12.4045,3,8, The machine dispensed none of the orange ones.,1
327,24,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,color,target,some,1,12.4045,3,8, The machine dispensed none of the orange ones.,2
327,25,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,prior,target,some,0,12.4045,4,1, The machine dispensed,1
327,25,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,prior,competitor,some,1,12.4045,4,1, The machine dispensed,2
327,25,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,quantifier,target,some,0,12.4045,4,1, The machine dispensed some of the,1
327,25,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,quantifier,competitor,some,1,12.4045,4,1, The machine dispensed some of the,2
327,25,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,color,target,some,1,12.4045,4,1, The machine dispensed some of the blue ones.,1
327,25,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,color,competitor,some,0,12.4045,4,1, The machine dispensed some of the blue ones.,2
327,26,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,prior,target,some,1,12.4045,4,2, The machine dispensed,1
327,26,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,prior,competitor,some,0,12.4045,4,2, The machine dispensed,2
327,26,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,quantifier,target,some,1,12.4045,4,2, The machine dispensed most of the,1
327,26,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,quantifier,competitor,some,0,12.4045,4,2, The machine dispensed most of the,2
327,26,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_1,color,target,some,1,12.4045,4,2, The machine dispensed most of the blue ones.,1
327,26,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,color,competitor,some,0,12.4045,4,2, The machine dispensed most of the blue ones.,2
327,27,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,prior,competitor,some,0,12.4045,4,3, The machine dispensed,1
327,27,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,prior,target,some,1,12.4045,4,3, The machine dispensed,2
327,27,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,quantifier,competitor,some,0,12.4045,4,3, The machine dispensed none of the,1
327,27,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,quantifier,target,some,1,12.4045,4,3, The machine dispensed none of the,2
327,27,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,color,competitor,some,0,12.4045,4,3, The machine dispensed none of the blue ones.,1
327,27,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,color,target,some,1,12.4045,4,3, The machine dispensed none of the blue ones.,2
327,28,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,prior,target,some,1,12.4045,4,4, The machine dispensed,1
327,28,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,prior,competitor,some,0,12.4045,4,4, The machine dispensed,2
327,28,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,quantifier,target,some,1,12.4045,4,4, The machine dispensed some of the,1
327,28,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,quantifier,competitor,some,0,12.4045,4,4, The machine dispensed some of the,2
327,28,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,color,target,some,1,12.4045,4,4, The machine dispensed some of the orange ones.,1
327,28,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,color,competitor,some,0,12.4045,4,4, The machine dispensed some of the orange ones.,2
327,29,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,prior,target,some,0,12.4045,4,5, The machine dispensed,1
327,29,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,prior,competitor,some,1,12.4045,4,5, The machine dispensed,2
327,29,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,quantifier,target,some,1,12.4045,4,5, The machine dispensed most of the,1
327,29,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,quantifier,competitor,some,0,12.4045,4,5, The machine dispensed most of the,2
327,29,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,color,target,some,1,12.4045,4,5, The machine dispensed most of the blue ones.,1
327,29,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,color,competitor,some,0,12.4045,4,5, The machine dispensed most of the blue ones.,2
327,30,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,prior,target,some,1,12.4045,4,6, The machine dispensed,1
327,30,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,prior,competitor,some,0,12.4045,4,6, The machine dispensed,2
327,30,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,quantifier,target,some,1,12.4045,4,6, The machine dispensed all of the,1
327,30,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,quantifier,competitor,some,0,12.4045,4,6, The machine dispensed all of the,2
327,30,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,color,target,some,1,12.4045,4,6, The machine dispensed all of the blue ones.,1
327,30,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,color,competitor,some,0,12.4045,4,6, The machine dispensed all of the blue ones.,2
327,31,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,prior,competitor,some,0,12.4045,4,7, The machine dispensed,1
327,31,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,prior,target,some,1,12.4045,4,7, The machine dispensed,2
327,31,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,quantifier,competitor,some,0,12.4045,4,7, The machine dispensed most of the,1
327,31,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,quantifier,target,some,1,12.4045,4,7, The machine dispensed most of the,2
327,31,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,color,competitor,some,0,12.4045,4,7, The machine dispensed most of the blue ones.,1
327,31,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,color,target,some,1,12.4045,4,7, The machine dispensed most of the blue ones.,2
327,32,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,prior,competitor,some,0,12.4045,4,8, The machine dispensed,1
327,32,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,prior,target,some,1,12.4045,4,8, The machine dispensed,2
327,32,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,quantifier,competitor,some,0,12.4045,4,8, The machine dispensed some of the,1
327,32,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,quantifier,target,some,1,12.4045,4,8, The machine dispensed some of the,2
327,32,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,color,competitor,some,0,12.4045,4,8, The machine dispensed some of the blue ones.,1
327,32,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,color,target,some,1,12.4045,4,8, The machine dispensed some of the blue ones.,2
327,33,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,prior,competitor,some,0,12.4045,5,1, The machine dispensed,1
327,33,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,prior,target,some,1,12.4045,5,1, The machine dispensed,2
327,33,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,quantifier,competitor,some,0,12.4045,5,1, The machine dispensed most of the,1
327,33,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,quantifier,target,some,1,12.4045,5,1, The machine dispensed most of the,2
327,33,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,color,competitor,some,0,12.4045,5,1, The machine dispensed most of the blue ones.,1
327,33,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,color,target,some,1,12.4045,5,1, The machine dispensed most of the blue ones.,2
327,34,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,prior,competitor,some,0,12.4045,5,2, The machine dispensed,1
327,34,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,prior,target,some,1,12.4045,5,2, The machine dispensed,2
327,34,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,quantifier,competitor,some,0,12.4045,5,2, The machine dispensed most of the,1
327,34,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,quantifier,target,some,1,12.4045,5,2, The machine dispensed most of the,2
327,34,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_2,color,competitor,some,0,12.4045,5,2, The machine dispensed most of the orange ones.,1
327,34,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_2,color,target,some,1,12.4045,5,2, The machine dispensed most of the orange ones.,2
327,35,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,prior,target,some,0,12.4045,5,3, The machine dispensed,1
327,35,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,prior,competitor,some,1,12.4045,5,3, The machine dispensed,2
327,35,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,quantifier,target,some,1,12.4045,5,3, The machine dispensed some of the,1
327,35,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,quantifier,competitor,some,0,12.4045,5,3, The machine dispensed some of the,2
327,35,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,color,target,some,1,12.4045,5,3, The machine dispensed some of the blue ones.,1
327,35,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,color,competitor,some,0,12.4045,5,3, The machine dispensed some of the blue ones.,2
327,36,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,prior,target,some,0,12.4045,5,4, The machine dispensed,1
327,36,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,prior,competitor,some,1,12.4045,5,4, The machine dispensed,2
327,36,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,quantifier,target,some,1,12.4045,5,4, The machine dispensed most of the,1
327,36,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,quantifier,competitor,some,0,12.4045,5,4, The machine dispensed most of the,2
327,36,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,color,target,some,1,12.4045,5,4, The machine dispensed most of the orange ones.,1
327,36,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,color,competitor,some,0,12.4045,5,4, The machine dispensed most of the orange ones.,2
327,37,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,prior,competitor,some,1,12.4045,5,5, The machine dispensed,1
327,37,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,prior,target,some,0,12.4045,5,5, The machine dispensed,2
327,37,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,quantifier,competitor,some,0,12.4045,5,5, The machine dispensed all of the,1
327,37,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,quantifier,target,some,1,12.4045,5,5, The machine dispensed all of the,2
327,37,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,color,competitor,some,0,12.4045,5,5, The machine dispensed all of the orange ones.,1
327,37,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,color,target,some,1,12.4045,5,5, The machine dispensed all of the orange ones.,2
327,38,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,prior,target,some,0,12.4045,5,6, The machine dispensed,1
327,38,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,prior,competitor,some,1,12.4045,5,6, The machine dispensed,2
327,38,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,quantifier,target,some,0,12.4045,5,6, The machine dispensed some of the,1
327,38,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,quantifier,competitor,some,1,12.4045,5,6, The machine dispensed some of the,2
327,38,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,color,target,some,0,12.4045,5,6, The machine dispensed some of the orange ones.,1
327,38,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,color,competitor,some,1,12.4045,5,6, The machine dispensed some of the orange ones.,2
327,39,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,prior,target,some,0,12.4045,5,7, The machine dispensed,1
327,39,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,prior,competitor,some,1,12.4045,5,7, The machine dispensed,2
327,39,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,quantifier,target,some,1,12.4045,5,7, The machine dispensed none of the,1
327,39,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,quantifier,competitor,some,0,12.4045,5,7, The machine dispensed none of the,2
327,39,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,color,target,some,1,12.4045,5,7, The machine dispensed none of the blue ones.,1
327,39,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,color,competitor,some,0,12.4045,5,7, The machine dispensed none of the blue ones.,2
327,40,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,prior,competitor,some,0,12.4045,5,8, The machine dispensed,1
327,40,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,prior,target,some,1,12.4045,5,8, The machine dispensed,2
327,40,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,quantifier,competitor,some,0,12.4045,5,8, The machine dispensed some of the,1
327,40,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,quantifier,target,some,1,12.4045,5,8, The machine dispensed some of the,2
327,40,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_1,color,competitor,some,0,12.4045,5,8, The machine dispensed some of the blue ones.,1
327,40,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_1,color,target,some,1,12.4045,5,8, The machine dispensed some of the blue ones.,2
327,41,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,prior,target,some,1,12.4045,6,1, The machine dispensed,1
327,41,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,prior,competitor,some,0,12.4045,6,1, The machine dispensed,2
327,41,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,quantifier,target,some,1,12.4045,6,1, The machine dispensed most of the,1
327,41,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,quantifier,competitor,some,0,12.4045,6,1, The machine dispensed most of the,2
327,41,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,color,target,some,1,12.4045,6,1, The machine dispensed most of the orange ones.,1
327,41,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,color,competitor,some,0,12.4045,6,1, The machine dispensed most of the orange ones.,2
327,42,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,prior,competitor,some,1,12.4045,6,2, The machine dispensed,1
327,42,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,prior,target,some,0,12.4045,6,2, The machine dispensed,2
327,42,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,quantifier,competitor,some,1,12.4045,6,2, The machine dispensed some of the,1
327,42,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,quantifier,target,some,0,12.4045,6,2, The machine dispensed some of the,2
327,42,blue,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,color,competitor,some,0,12.4045,6,2, The machine dispensed some of the orange ones.,1
327,42,orange,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,color,target,some,1,12.4045,6,2, The machine dispensed some of the orange ones.,2
327,43,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,prior,target,some,0,12.4045,6,3, The machine dispensed,1
327,43,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,prior,competitor,some,1,12.4045,6,3, The machine dispensed,2
327,43,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,quantifier,target,some,1,12.4045,6,3, The machine dispensed most of the,1
327,43,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,quantifier,competitor,some,0,12.4045,6,3, The machine dispensed most of the,2
327,43,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,color,target,some,1,12.4045,6,3, The machine dispensed most of the orange ones.,1
327,43,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,color,competitor,some,0,12.4045,6,3, The machine dispensed most of the orange ones.,2
327,44,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,prior,competitor,some,1,12.4045,6,4, The machine dispensed,1
327,44,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,prior,target,some,0,12.4045,6,4, The machine dispensed,2
327,44,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,quantifier,competitor,some,0,12.4045,6,4, The machine dispensed some of the,1
327,44,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,quantifier,target,some,1,12.4045,6,4, The machine dispensed some of the,2
327,44,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,color,competitor,some,0,12.4045,6,4, The machine dispensed some of the blue ones.,1
327,44,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,color,target,some,1,12.4045,6,4, The machine dispensed some of the blue ones.,2
327,45,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,prior,competitor,some,0,12.4045,6,5, The machine dispensed,1
327,45,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,prior,target,some,1,12.4045,6,5, The machine dispensed,2
327,45,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,quantifier,competitor,some,0,12.4045,6,5, The machine dispensed all of the,1
327,45,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,quantifier,target,some,1,12.4045,6,5, The machine dispensed all of the,2
327,45,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,color,competitor,some,0,12.4045,6,5, The machine dispensed all of the blue ones.,1
327,45,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,color,target,some,1,12.4045,6,5, The machine dispensed all of the blue ones.,2
327,46,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,prior,target,some,1,12.4045,6,6, The machine dispensed,1
327,46,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,prior,competitor,some,0,12.4045,6,6, The machine dispensed,2
327,46,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,quantifier,target,some,1,12.4045,6,6, The machine dispensed none of the,1
327,46,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,quantifier,competitor,some,0,12.4045,6,6, The machine dispensed none of the,2
327,46,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,color,target,some,1,12.4045,6,6, The machine dispensed none of the orange ones.,1
327,46,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,color,competitor,some,0,12.4045,6,6, The machine dispensed none of the orange ones.,2
327,47,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,prior,target,some,0,12.4045,6,7, The machine dispensed,1
327,47,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,prior,competitor,some,1,12.4045,6,7, The machine dispensed,2
327,47,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,quantifier,target,some,1,12.4045,6,7, The machine dispensed most of the,1
327,47,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,quantifier,competitor,some,0,12.4045,6,7, The machine dispensed most of the,2
327,47,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,color,target,some,1,12.4045,6,7, The machine dispensed most of the orange ones.,1
327,47,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,color,competitor,some,0,12.4045,6,7, The machine dispensed most of the orange ones.,2
327,48,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,prior,target,some,0,12.4045,6,8, The machine dispensed,1
327,48,blue,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",25,25_60_2,prior,competitor,some,1,12.4045,6,8, The machine dispensed,2
327,48,orange,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,25_60_2,quantifier,target,some,0,12.4045,6,8, The machine dispensed some of the,1
