clicked,Answer.time_in_minutes,percentage,block,utterance,label,type,Answer.condition,utterance_label,Answer.bonus,trial,workerid,init_images,color,position,block_trial
0,10.3876,100,7, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,327,52,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,10.3876,60,7, The machine dispensed,competitor,25_60_1,many_some,prior,327,53,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,10.3876,25,7, The machine dispensed,target,25_60_1,many_some,prior,327,53,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,10.3876,60,7, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,327,53,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,10.3876,25,7, The machine dispensed some of the,target,25_60_1,many_some,quantifier,327,53,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,10.3876,60,7, The machine dispensed some of the orange ones.,competitor,25_60_1,many_some,color,327,53,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,10.3876,25,7, The machine dispensed some of the orange ones.,target,25_60_1,many_some,color,327,53,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,10.3876,90,7, The machine dispensed,target,60_90_2,many_some,prior,327,54,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
0,10.3876,60,7, The machine dispensed,competitor,60_90_2,many_some,prior,327,54,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,10.3876,90,7, The machine dispensed many of the,target,60_90_2,many_some,quantifier,327,54,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,10.3876,60,7, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,327,54,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
1,10.3876,90,7, The machine dispensed many of the blue ones.,target,60_90_2,many_some,color,327,54,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
0,10.3876,60,7, The machine dispensed many of the blue ones.,competitor,60_90_2,many_some,color,327,54,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,10.3876,0,7, The machine dispensed,competitor,90_0_1,many_some,prior,327,55,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
1,10.3876,90,7, The machine dispensed,target,90_0_1,many_some,prior,327,55,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
0,10.3876,0,7, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,327,55,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
1,10.3876,90,7, The machine dispensed many of the,target,90_0_1,many_some,quantifier,327,55,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
0,10.3876,0,7, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,327,55,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
1,10.3876,90,7, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,327,55,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
1,10.3876,90,7, The machine dispensed,competitor,90_0_2,many_some,prior,327,56,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,10.3876,0,7, The machine dispensed,target,90_0_2,many_some,prior,327,56,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,10.3876,90,7, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,327,56,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,10.3876,0,7, The machine dispensed none of the,target,90_0_2,many_some,quantifier,327,56,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,10.3876,90,7, The machine dispensed none of the blue ones.,competitor,90_0_2,many_some,color,327,56,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,10.3876,0,7, The machine dispensed none of the blue ones.,target,90_0_2,many_some,color,327,56,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,10.3876,90,8, The machine dispensed,competitor,90_0_2,many_some,prior,327,57,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
0,10.3876,0,8, The machine dispensed,target,90_0_2,many_some,prior,327,57,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,10.3876,90,8, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,327,57,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,10.3876,0,8, The machine dispensed none of the,target,90_0_2,many_some,quantifier,327,57,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,10.3876,90,8, The machine dispensed none of the blue ones.,competitor,90_0_2,many_some,color,327,57,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,10.3876,0,8, The machine dispensed none of the blue ones.,target,90_0_2,many_some,color,327,57,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,10.3876,60,8, The machine dispensed,competitor,25_60_1,many_some,prior,327,58,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,10.3876,25,8, The machine dispensed,target,25_60_1,many_some,prior,327,58,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
0,10.3876,60,8, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,327,58,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,10.3876,25,8, The machine dispensed some of the,target,25_60_1,many_some,quantifier,327,58,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
0,10.3876,60,8, The machine dispensed some of the orange ones.,competitor,25_60_1,many_some,color,327,58,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,10.3876,25,8, The machine dispensed some of the orange ones.,target,25_60_1,many_some,color,327,58,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,10.3876,90,8, The machine dispensed,target,90_0_1,many_some,prior,327,59,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,10.3876,0,8, The machine dispensed,competitor,90_0_1,many_some,prior,327,59,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,10.3876,90,8, The machine dispensed many of the,target,90_0_1,many_some,quantifier,327,59,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,10.3876,0,8, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,327,59,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,10.3876,90,8, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,327,59,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,10.3876,0,8, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,327,59,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
0,10.3876,60,8, The machine dispensed,target,60_90_1,many_some,prior,327,60,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,10.3876,90,8, The machine dispensed,competitor,60_90_1,many_some,prior,327,60,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
0,10.3876,60,8, The machine dispensed some of the,target,60_90_1,many_some,quantifier,327,60,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,10.3876,90,8, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,327,60,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,10.3876,60,8, The machine dispensed some of the orange ones.,target,60_90_1,many_some,color,327,60,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
0,10.3876,90,8, The machine dispensed some of the orange ones.,competitor,60_90_1,many_some,color,327,60,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
0,10.3876,60,8, The machine dispensed,competitor,60_90_2,many_some,prior,327,61,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
1,10.3876,90,8, The machine dispensed,target,60_90_2,many_some,prior,327,61,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
0,10.3876,60,8, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,327,61,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
1,10.3876,90,8, The machine dispensed many of the,target,60_90_2,many_some,quantifier,327,61,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
0,10.3876,60,8, The machine dispensed many of the blue ones.,competitor,60_90_2,many_some,color,327,61,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
1,10.3876,90,8, The machine dispensed many of the blue ones.,target,60_90_2,many_some,color,327,61,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
0,10.3876,60,8, The machine dispensed,target,25_60_2,many_some,prior,327,62,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
1,10.3876,25,8, The machine dispensed,competitor,25_60_2,many_some,prior,327,62,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
0,10.3876,60,8, The machine dispensed some of the,target,25_60_2,many_some,quantifier,327,62,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
1,10.3876,25,8, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,327,62,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,10.3876,60,8, The machine dispensed some of the orange ones.,target,25_60_2,many_some,color,327,62,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,10.3876,25,8, The machine dispensed some of the orange ones.,competitor,25_60_2,many_some,color,327,62,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,10.3876,100,8, The machine dispensed,competitor,75_100_1,many_some,prior,327,63,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,10.3876,75,8, The machine dispensed,target,75_100_1,many_some,prior,327,63,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,10.3876,100,8, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,327,63,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,10.3876,75,8, The machine dispensed many of the,target,75_100_1,many_some,quantifier,327,63,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,10.3876,100,8, The machine dispensed many of the blue ones.,competitor,75_100_1,many_some,color,327,63,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,10.3876,75,8, The machine dispensed many of the blue ones.,target,75_100_1,many_some,color,327,63,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,10.3876,75,8, The machine dispensed,competitor,75_100_2,many_some,prior,327,64,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,10.3876,100,8, The machine dispensed,target,75_100_2,many_some,prior,327,64,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,10.3876,75,8, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,327,64,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,10.3876,100,8, The machine dispensed all of the,target,75_100_2,many_some,quantifier,327,64,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,10.3876,75,8, The machine dispensed all of the blue ones.,competitor,75_100_2,many_some,color,327,64,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,10.3876,100,8, The machine dispensed all of the blue ones.,target,75_100_2,many_some,color,327,64,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,7.565533333333334,60,1, The machine dispensed,target,25_60_2,many_some,prior,307,1,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,7.565533333333334,25,1, The machine dispensed,competitor,25_60_2,many_some,prior,307,1,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,7.565533333333334,60,1, The machine dispensed some of the,target,25_60_2,many_some,quantifier,307,1,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,7.565533333333334,25,1, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,307,1,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,7.565533333333334,60,1, The machine dispensed some of the blue ones.,target,25_60_2,many_some,color,307,1,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,7.565533333333334,25,1, The machine dispensed some of the blue ones.,competitor,25_60_2,many_some,color,307,1,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,7.565533333333334,90,1, The machine dispensed,competitor,60_90_1,many_some,prior,307,2,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,7.565533333333334,60,1, The machine dispensed,target,60_90_1,many_some,prior,307,2,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,7.565533333333334,90,1, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,307,2,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,7.565533333333334,60,1, The machine dispensed some of the,target,60_90_1,many_some,quantifier,307,2,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
0,7.565533333333334,90,1, The machine dispensed some of the blue ones.,competitor,60_90_1,many_some,color,307,2,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
1,7.565533333333334,60,1, The machine dispensed some of the blue ones.,target,60_90_1,many_some,color,307,2,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,7.565533333333334,75,1, The machine dispensed,target,75_100_1,many_some,prior,307,3,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,7.565533333333334,100,1, The machine dispensed,competitor,75_100_1,many_some,prior,307,3,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,7.565533333333334,75,1, The machine dispensed many of the,target,75_100_1,many_some,quantifier,307,3,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,7.565533333333334,100,1, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,307,3,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,7.565533333333334,75,1, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,307,3,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,7.565533333333334,100,1, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,307,3,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
0,7.565533333333334,75,1, The machine dispensed,competitor,75_100_2,many_some,prior,307,4,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
1,7.565533333333334,100,1, The machine dispensed,target,75_100_2,many_some,prior,307,4,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
0,7.565533333333334,75,1, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,307,4,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
1,7.565533333333334,100,1, The machine dispensed all of the,target,75_100_2,many_some,quantifier,307,4,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
0,7.565533333333334,75,1, The machine dispensed all of the orange ones.,competitor,75_100_2,many_some,color,307,4,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
1,7.565533333333334,100,1, The machine dispensed all of the orange ones.,target,75_100_2,many_some,color,307,4,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,7.565533333333334,60,1, The machine dispensed,competitor,25_60_1,many_some,prior,307,5,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,7.565533333333334,25,1, The machine dispensed,target,25_60_1,many_some,prior,307,5,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
1,7.565533333333334,60,1, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,307,5,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,7.565533333333334,25,1, The machine dispensed some of the,target,25_60_1,many_some,quantifier,307,5,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
0,7.565533333333334,60,1, The machine dispensed some of the blue ones.,competitor,25_60_1,many_some,color,307,5,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
1,7.565533333333334,25,1, The machine dispensed some of the blue ones.,target,25_60_1,many_some,color,307,5,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
0,7.565533333333334,0,1, The machine dispensed,target,90_0_2,many_some,prior,307,6,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,7.565533333333334,90,1, The machine dispensed,competitor,90_0_2,many_some,prior,307,6,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
1,7.565533333333334,0,1, The machine dispensed none of the,target,90_0_2,many_some,quantifier,307,6,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
0,7.565533333333334,90,1, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,307,6,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
1,7.565533333333334,0,1, The machine dispensed none of the blue ones.,target,90_0_2,many_some,color,307,6,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
0,7.565533333333334,90,1, The machine dispensed none of the blue ones.,competitor,90_0_2,many_some,color,307,6,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,7.565533333333334,60,1, The machine dispensed,competitor,60_90_2,many_some,prior,307,7,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,7.565533333333334,90,1, The machine dispensed,target,60_90_2,many_some,prior,307,7,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,7.565533333333334,60,1, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,307,7,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,7.565533333333334,90,1, The machine dispensed many of the,target,60_90_2,many_some,quantifier,307,7,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,7.565533333333334,60,1, The machine dispensed many of the blue ones.,competitor,60_90_2,many_some,color,307,7,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,7.565533333333334,90,1, The machine dispensed many of the blue ones.,target,60_90_2,many_some,color,307,7,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,7.565533333333334,90,1, The machine dispensed,target,90_0_1,many_some,prior,307,8,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
0,7.565533333333334,0,1, The machine dispensed,competitor,90_0_1,many_some,prior,307,8,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
1,7.565533333333334,90,1, The machine dispensed many of the,target,90_0_1,many_some,quantifier,307,8,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
0,7.565533333333334,0,1, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,307,8,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
1,7.565533333333334,90,1, The machine dispensed many of the blue ones.,target,90_0_1,many_some,color,307,8,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
0,7.565533333333334,0,1, The machine dispensed many of the blue ones.,competitor,90_0_1,many_some,color,307,8,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
1,7.565533333333334,75,2, The machine dispensed,competitor,75_100_2,many_some,prior,307,9,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,7.565533333333334,100,2, The machine dispensed,target,75_100_2,many_some,prior,307,9,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,7.565533333333334,75,2, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,307,9,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,7.565533333333334,100,2, The machine dispensed all of the,target,75_100_2,many_some,quantifier,307,9,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,7.565533333333334,75,2, The machine dispensed all of the orange ones.,competitor,75_100_2,many_some,color,307,9,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,7.565533333333334,100,2, The machine dispensed all of the orange ones.,target,75_100_2,many_some,color,307,9,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,7.565533333333334,25,2, The machine dispensed,target,25_60_1,many_some,prior,307,10,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,7.565533333333334,60,2, The machine dispensed,competitor,25_60_1,many_some,prior,307,10,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,7.565533333333334,25,2, The machine dispensed some of the,target,25_60_1,many_some,quantifier,307,10,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,7.565533333333334,60,2, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,307,10,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,7.565533333333334,25,2, The machine dispensed some of the blue ones.,target,25_60_1,many_some,color,307,10,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,7.565533333333334,60,2, The machine dispensed some of the blue ones.,competitor,25_60_1,many_some,color,307,10,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,7.565533333333334,0,2, The machine dispensed,competitor,90_0_1,many_some,prior,307,11,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
0,7.565533333333334,90,2, The machine dispensed,target,90_0_1,many_some,prior,307,11,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
0,7.565533333333334,0,2, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,307,11,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
1,7.565533333333334,90,2, The machine dispensed many of the,target,90_0_1,many_some,quantifier,307,11,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
0,7.565533333333334,0,2, The machine dispensed many of the blue ones.,competitor,90_0_1,many_some,color,307,11,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,3
1,7.565533333333334,90,2, The machine dispensed many of the blue ones.,target,90_0_1,many_some,color,307,11,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,3
1,7.565533333333334,60,2, The machine dispensed,target,25_60_2,many_some,prior,307,12,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,7.565533333333334,25,2, The machine dispensed,competitor,25_60_2,many_some,prior,307,12,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
0,7.565533333333334,60,2, The machine dispensed some of the,target,25_60_2,many_some,quantifier,307,12,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
1,7.565533333333334,25,2, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,307,12,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,7.565533333333334,60,2, The machine dispensed some of the blue ones.,target,25_60_2,many_some,color,307,12,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,7.565533333333334,25,2, The machine dispensed some of the blue ones.,competitor,25_60_2,many_some,color,307,12,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
0,7.565533333333334,75,2, The machine dispensed,target,75_100_1,many_some,prior,307,13,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,7.565533333333334,100,2, The machine dispensed,competitor,75_100_1,many_some,prior,307,13,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,7.565533333333334,75,2, The machine dispensed many of the,target,75_100_1,many_some,quantifier,307,13,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,7.565533333333334,100,2, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,307,13,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,7.565533333333334,75,2, The machine dispensed many of the blue ones.,target,75_100_1,many_some,color,307,13,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
0,7.565533333333334,100,2, The machine dispensed many of the blue ones.,competitor,75_100_1,many_some,color,307,13,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
1,7.565533333333334,90,2, The machine dispensed,target,60_90_2,many_some,prior,307,14,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,7.565533333333334,60,2, The machine dispensed,competitor,60_90_2,many_some,prior,307,14,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,7.565533333333334,90,2, The machine dispensed many of the,target,60_90_2,many_some,quantifier,307,14,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,7.565533333333334,60,2, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,307,14,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,7.565533333333334,90,2, The machine dispensed many of the orange ones.,target,60_90_2,many_some,color,307,14,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,6
0,7.565533333333334,60,2, The machine dispensed many of the orange ones.,competitor,60_90_2,many_some,color,307,14,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,6
1,7.565533333333334,0,2, The machine dispensed,target,90_0_2,many_some,prior,307,15,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
0,7.565533333333334,90,2, The machine dispensed,competitor,90_0_2,many_some,prior,307,15,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
1,7.565533333333334,0,2, The machine dispensed none of the,target,90_0_2,many_some,quantifier,307,15,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
0,7.565533333333334,90,2, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,307,15,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
1,7.565533333333334,0,2, The machine dispensed none of the blue ones.,target,90_0_2,many_some,color,307,15,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
0,7.565533333333334,90,2, The machine dispensed none of the blue ones.,competitor,90_0_2,many_some,color,307,15,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
0,7.565533333333334,90,2, The machine dispensed,competitor,60_90_1,many_some,prior,307,16,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,7.565533333333334,60,2, The machine dispensed,target,60_90_1,many_some,prior,307,16,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,7.565533333333334,90,2, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,307,16,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,7.565533333333334,60,2, The machine dispensed some of the,target,60_90_1,many_some,quantifier,307,16,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,7.565533333333334,90,2, The machine dispensed some of the orange ones.,competitor,60_90_1,many_some,color,307,16,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,8
1,7.565533333333334,60,2, The machine dispensed some of the orange ones.,target,60_90_1,many_some,color,307,16,9,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,8
0,7.565533333333334,60,3, The machine dispensed,competitor,60_90_2,many_some,prior,307,17,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
1,7.565533333333334,90,3, The machine dispensed,target,60_90_2,many_some,prior,307,17,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,1
0,7.565533333333334,60,3, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,307,17,9,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,1
