trial,color,block_trial,clicked,utterance,type,Answer.condition,position,Answer.time_in_minutes,Answer.bonus,label,utterance_label,init_images,workerid,block,percentage
33,blue,1,1, The machine dispensed some of the,40_0_1,many_many,2,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,40
33,orange,1,0, The machine dispensed some of the blue ones.,40_0_1,many_many,1,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,0
33,blue,1,1, The machine dispensed some of the blue ones.,40_0_1,many_many,2,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,40
34,blue,2,0, The machine dispensed,25_60_2,many_many,1,10.495,289,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,25
34,orange,2,1, The machine dispensed,25_60_2,many_many,2,10.495,289,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,60
34,blue,2,0, The machine dispensed many of the,25_60_2,many_many,1,10.495,289,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,25
34,orange,2,1, The machine dispensed many of the,25_60_2,many_many,2,10.495,289,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,60
34,blue,2,0, The machine dispensed many of the orange ones.,25_60_2,many_many,1,10.495,289,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,25
34,orange,2,1, The machine dispensed many of the orange ones.,25_60_2,many_many,2,10.495,289,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,60
35,orange,3,1, The machine dispensed,25_100_1,many_many,1,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,100
35,blue,3,0, The machine dispensed,25_100_1,many_many,2,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,25
35,orange,3,0, The machine dispensed some of the,25_100_1,many_many,1,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,100
35,blue,3,1, The machine dispensed some of the,25_100_1,many_many,2,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,25
35,orange,3,0, The machine dispensed some of the blue ones.,25_100_1,many_many,1,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,100
35,blue,3,1, The machine dispensed some of the blue ones.,25_100_1,many_many,2,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,25
36,orange,4,1, The machine dispensed,25_100_2,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,100
36,blue,4,0, The machine dispensed,25_100_2,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,25
36,orange,4,1, The machine dispensed all of the,25_100_2,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,100
36,blue,4,0, The machine dispensed all of the,25_100_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,25
36,orange,4,1, The machine dispensed all of the orange ones.,25_100_2,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,100
36,blue,4,0, The machine dispensed all of the orange ones.,25_100_2,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,25
37,blue,5,0, The machine dispensed,60_90_1,many_many,1,10.495,289,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,60
37,orange,5,1, The machine dispensed,60_90_1,many_many,2,10.495,289,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,90
37,blue,5,0, The machine dispensed many of the,60_90_1,many_many,1,10.495,289,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,60
37,orange,5,1, The machine dispensed many of the,60_90_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,90
37,blue,5,1, The machine dispensed many of the blue ones.,60_90_1,many_many,1,10.495,289,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,60
37,orange,5,0, The machine dispensed many of the blue ones.,60_90_1,many_many,2,10.495,289,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,5,90
38,orange,6,1, The machine dispensed,60_90_2,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,90
38,blue,6,0, The machine dispensed,60_90_2,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,60
38,orange,6,1, The machine dispensed many of the,60_90_2,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,90
38,blue,6,0, The machine dispensed many of the,60_90_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,60
38,orange,6,1, The machine dispensed many of the orange ones.,60_90_2,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,90
38,blue,6,0, The machine dispensed many of the orange ones.,60_90_2,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,60
39,orange,7,0, The machine dispensed,25_60_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,25
39,blue,7,1, The machine dispensed,25_60_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,60
39,orange,7,0, The machine dispensed some of the,25_60_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,25
39,blue,7,1, The machine dispensed some of the,25_60_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,60
39,orange,7,1, The machine dispensed some of the orange ones.,25_60_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,25
39,blue,7,0, The machine dispensed some of the orange ones.,25_60_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,60
40,orange,8,0, The machine dispensed,40_0_2,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,0
40,blue,8,1, The machine dispensed,40_0_2,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,40
40,orange,8,1, The machine dispensed none of the,40_0_2,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,0
40,blue,8,0, The machine dispensed none of the,40_0_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,40
40,orange,8,1, The machine dispensed none of the orange ones.,40_0_2,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,0
40,blue,8,0, The machine dispensed none of the orange ones.,40_0_2,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,5,40
41,orange,1,0, The machine dispensed,25_60_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,25
41,blue,1,1, The machine dispensed,25_60_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
41,orange,1,0, The machine dispensed some of the,25_60_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,25
41,blue,1,1, The machine dispensed some of the,25_60_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
41,orange,1,1, The machine dispensed some of the orange ones.,25_60_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,25
41,blue,1,0, The machine dispensed some of the orange ones.,25_60_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
42,blue,2,0, The machine dispensed,25_100_2,many_many,1,10.495,289,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,25
42,orange,2,1, The machine dispensed,25_100_2,many_many,2,10.495,289,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,100
42,blue,2,0, The machine dispensed all of the,25_100_2,many_many,1,10.495,289,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,25
42,orange,2,1, The machine dispensed all of the,25_100_2,many_many,2,10.495,289,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,100
42,blue,2,0, The machine dispensed all of the orange ones.,25_100_2,many_many,1,10.495,289,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,25
42,orange,2,1, The machine dispensed all of the orange ones.,25_100_2,many_many,2,10.495,289,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,100
43,orange,3,0, The machine dispensed,60_90_2,many_many,1,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
43,blue,3,1, The machine dispensed,60_90_2,many_many,2,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,90
43,orange,3,0, The machine dispensed many of the,60_90_2,many_many,1,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
43,blue,3,1, The machine dispensed many of the,60_90_2,many_many,2,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,90
43,orange,3,0, The machine dispensed many of the blue ones.,60_90_2,many_many,1,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
43,blue,3,1, The machine dispensed many of the blue ones.,60_90_2,many_many,2,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,90
44,orange,4,0, The machine dispensed,40_0_1,many_many,1,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,0
44,blue,4,1, The machine dispensed,40_0_1,many_many,2,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,40
44,orange,4,0, The machine dispensed some of the,40_0_1,many_many,1,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,0
44,blue,4,1, The machine dispensed some of the,40_0_1,many_many,2,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,40
44,orange,4,0, The machine dispensed some of the blue ones.,40_0_1,many_many,1,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,0
44,blue,4,1, The machine dispensed some of the blue ones.,40_0_1,many_many,2,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,40
45,orange,5,0, The machine dispensed,25_100_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,25
45,blue,5,1, The machine dispensed,25_100_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,100
45,orange,5,0, The machine dispensed some of the,25_100_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,25
45,blue,5,1, The machine dispensed some of the,25_100_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,100
45,orange,5,1, The machine dispensed some of the orange ones.,25_100_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,25
45,blue,5,0, The machine dispensed some of the orange ones.,25_100_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,100
46,blue,6,0, The machine dispensed,40_0_2,many_many,1,10.495,289,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,0
46,orange,6,1, The machine dispensed,40_0_2,many_many,2,10.495,289,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,40
46,blue,6,0, The machine dispensed none of the,40_0_2,many_many,1,10.495,289,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,0
46,orange,6,1, The machine dispensed none of the,40_0_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,40
46,blue,6,1, The machine dispensed none of the blue ones.,40_0_2,many_many,1,10.495,289,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,0
46,orange,6,0, The machine dispensed none of the blue ones.,40_0_2,many_many,2,10.495,289,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,6,40
47,orange,7,1, The machine dispensed,25_60_2,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
47,blue,7,0, The machine dispensed,25_60_2,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,25
47,orange,7,1, The machine dispensed many of the,25_60_2,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
47,blue,7,0, The machine dispensed many of the,25_60_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,25
47,orange,7,1, The machine dispensed many of the orange ones.,25_60_2,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
47,blue,7,0, The machine dispensed many of the orange ones.,25_60_2,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,25
48,orange,8,0, The machine dispensed,60_90_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
48,blue,8,1, The machine dispensed,60_90_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,90
48,orange,8,0, The machine dispensed many of the,60_90_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
48,blue,8,1, The machine dispensed many of the,60_90_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,90
48,orange,8,1, The machine dispensed many of the orange ones.,60_90_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,60
48,blue,8,0, The machine dispensed many of the orange ones.,60_90_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,6,90
49,blue,1,1, The machine dispensed,25_100_2,many_many,1,10.495,289,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,100
49,orange,1,0, The machine dispensed,25_100_2,many_many,2,10.495,289,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,25
49,blue,1,1, The machine dispensed all of the,25_100_2,many_many,1,10.495,289,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,100
49,orange,1,0, The machine dispensed all of the,25_100_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,25
49,blue,1,1, The machine dispensed all of the blue ones.,25_100_2,many_many,1,10.495,289,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,100
49,orange,1,0, The machine dispensed all of the blue ones.,25_100_2,many_many,2,10.495,289,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,25
50,orange,2,1, The machine dispensed,25_100_1,many_many,1,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,100
50,blue,2,0, The machine dispensed,25_100_1,many_many,2,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,25
50,orange,2,0, The machine dispensed some of the,25_100_1,many_many,1,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,100
50,blue,2,1, The machine dispensed some of the,25_100_1,many_many,2,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,25
50,orange,2,0, The machine dispensed some of the blue ones.,25_100_1,many_many,1,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,100
50,blue,2,1, The machine dispensed some of the blue ones.,25_100_1,many_many,2,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,25
51,orange,3,0, The machine dispensed,25_60_2,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,60
51,blue,3,1, The machine dispensed,25_60_2,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,25
51,orange,3,0, The machine dispensed many of the,25_60_2,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,60
51,blue,3,1, The machine dispensed many of the,25_60_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,25
51,orange,3,1, The machine dispensed many of the orange ones.,25_60_2,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,60
51,blue,3,0, The machine dispensed many of the orange ones.,25_60_2,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,25
52,orange,4,0, The machine dispensed,40_0_1,many_many,1,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,0
52,blue,4,1, The machine dispensed,40_0_1,many_many,2,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,40
52,orange,4,0, The machine dispensed some of the,40_0_1,many_many,1,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,0
52,blue,4,1, The machine dispensed some of the,40_0_1,many_many,2,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,40
52,orange,4,0, The machine dispensed some of the blue ones.,40_0_1,many_many,1,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,0
52,blue,4,1, The machine dispensed some of the blue ones.,40_0_1,many_many,2,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,40
53,orange,5,0, The machine dispensed,25_60_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,25
53,blue,5,1, The machine dispensed,25_60_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,60
53,orange,5,0, The machine dispensed some of the,25_60_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,25
53,blue,5,1, The machine dispensed some of the,25_60_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,60
53,orange,5,1, The machine dispensed some of the orange ones.,25_60_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,25
53,blue,5,0, The machine dispensed some of the orange ones.,25_60_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,60
54,blue,6,0, The machine dispensed,60_90_2,many_many,1,10.495,289,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,60
54,orange,6,1, The machine dispensed,60_90_2,many_many,2,10.495,289,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,90
54,blue,6,0, The machine dispensed many of the,60_90_2,many_many,1,10.495,289,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,60
54,orange,6,1, The machine dispensed many of the,60_90_2,many_many,2,10.495,289,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,90
54,blue,6,0, The machine dispensed many of the orange ones.,60_90_2,many_many,1,10.495,289,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,60
54,orange,6,1, The machine dispensed many of the orange ones.,60_90_2,many_many,2,10.495,289,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,90
55,orange,7,0, The machine dispensed,60_90_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,60
55,blue,7,1, The machine dispensed,60_90_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,90
55,orange,7,0, The machine dispensed many of the,60_90_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,60
55,blue,7,1, The machine dispensed many of the,60_90_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,90
55,orange,7,1, The machine dispensed many of the orange ones.,60_90_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,60
55,blue,7,0, The machine dispensed many of the orange ones.,60_90_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,7,90
56,blue,8,0, The machine dispensed,40_0_2,many_many,1,10.495,289,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,0
56,orange,8,1, The machine dispensed,40_0_2,many_many,2,10.495,289,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,40
56,blue,8,1, The machine dispensed none of the,40_0_2,many_many,1,10.495,289,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,0
56,orange,8,0, The machine dispensed none of the,40_0_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,40
56,blue,8,1, The machine dispensed none of the blue ones.,40_0_2,many_many,1,10.495,289,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,0
56,orange,8,0, The machine dispensed none of the blue ones.,40_0_2,many_many,2,10.495,289,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,7,40
57,blue,1,1, The machine dispensed,25_100_2,many_many,1,10.495,289,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,100
57,orange,1,0, The machine dispensed,25_100_2,many_many,2,10.495,289,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,25
57,blue,1,1, The machine dispensed all of the,25_100_2,many_many,1,10.495,289,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,100
57,orange,1,0, The machine dispensed all of the,25_100_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,25
57,blue,1,1, The machine dispensed all of the blue ones.,25_100_2,many_many,1,10.495,289,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,100
57,orange,1,0, The machine dispensed all of the blue ones.,25_100_2,many_many,2,10.495,289,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,25
58,orange,2,0, The machine dispensed,60_90_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,60
58,blue,2,1, The machine dispensed,60_90_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,90
58,orange,2,0, The machine dispensed many of the,60_90_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,60
58,blue,2,1, The machine dispensed many of the,60_90_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,90
58,orange,2,0, The machine dispensed many of the orange ones.,60_90_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,60
58,blue,2,1, The machine dispensed many of the orange ones.,60_90_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,90
59,orange,3,0, The machine dispensed,60_90_2,many_many,1,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,60
59,blue,3,1, The machine dispensed,60_90_2,many_many,2,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,90
59,orange,3,0, The machine dispensed many of the,60_90_2,many_many,1,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,60
59,blue,3,1, The machine dispensed many of the,60_90_2,many_many,2,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,90
59,orange,3,0, The machine dispensed many of the blue ones.,60_90_2,many_many,1,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,60
59,blue,3,1, The machine dispensed many of the blue ones.,60_90_2,many_many,2,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,90
60,orange,4,0, The machine dispensed,40_0_2,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,0
60,blue,4,1, The machine dispensed,40_0_2,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,40
60,orange,4,0, The machine dispensed none of the,40_0_2,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,0
60,blue,4,1, The machine dispensed none of the,40_0_2,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,40
60,orange,4,1, The machine dispensed none of the orange ones.,40_0_2,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,0
60,blue,4,0, The machine dispensed none of the orange ones.,40_0_2,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,40
61,orange,5,1, The machine dispensed,40_0_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,40
61,blue,5,0, The machine dispensed,40_0_1,many_many,2,10.495,289,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,0
61,orange,5,1, The machine dispensed some of the,40_0_1,many_many,1,10.495,289,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,40
61,blue,5,0, The machine dispensed some of the,40_0_1,many_many,2,10.495,289,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,0
61,orange,5,1, The machine dispensed some of the orange ones.,40_0_1,many_many,1,10.495,289,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,40
61,blue,5,0, The machine dispensed some of the orange ones.,40_0_1,many_many,2,10.495,289,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,0
62,blue,6,0, The machine dispensed,25_60_2,many_many,1,10.495,289,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,25
62,orange,6,1, The machine dispensed,25_60_2,many_many,2,10.495,289,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,60
62,blue,6,0, The machine dispensed many of the,25_60_2,many_many,1,10.495,289,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,25
62,orange,6,1, The machine dispensed many of the,25_60_2,many_many,2,10.495,289,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,60
62,blue,6,0, The machine dispensed many of the orange ones.,25_60_2,many_many,1,10.495,289,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,25
62,orange,6,1, The machine dispensed many of the orange ones.,25_60_2,many_many,2,10.495,289,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",8,8,60
63,orange,7,1, The machine dispensed,25_60_1,many_many,1,10.495,289,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",8,8,25
