quantifier,Answer.time_in_minutes,block_trial,utterance_label,color,type,position,Answer.bonus,label,utterance,trial,Answer.condition,clicked,percentage,init_images,workerid,block
many,7.878783333333334,1,quantifier,orange,50_90_2,1,195,competitor, The machine dispensed many of the,21,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
many,7.878783333333334,1,quantifier,blue,50_90_2,2,195,target, The machine dispensed many of the,21,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
many,7.878783333333334,1,color,orange,50_90_2,1,195,competitor, The machine dispensed many of the blue ones.,21,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
many,7.878783333333334,1,color,blue,50_90_2,2,195,target, The machine dispensed many of the blue ones.,21,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
some,7.878783333333334,2,quantifier,blue,40_0_1,1,195,competitor, The machine dispensed some of the,22,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
some,7.878783333333334,2,quantifier,orange,40_0_1,2,195,target, The machine dispensed some of the,22,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
some,7.878783333333334,2,color,blue,40_0_1,1,195,competitor, The machine dispensed some of the orange ones.,22,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
some,7.878783333333334,2,color,orange,40_0_1,2,195,target, The machine dispensed some of the orange ones.,22,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
some,7.878783333333334,3,quantifier,blue,25_50_1,1,195,target, The machine dispensed some of the,23,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
some,7.878783333333334,3,quantifier,orange,25_50_1,2,195,competitor, The machine dispensed some of the,23,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
some,7.878783333333334,3,color,blue,25_50_1,1,195,target, The machine dispensed some of the blue ones.,23,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
some,7.878783333333334,3,color,orange,25_50_1,2,195,competitor, The machine dispensed some of the blue ones.,23,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
many,7.878783333333334,4,quantifier,orange,50_90_1,1,195,target, The machine dispensed many of the,24,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
many,7.878783333333334,4,quantifier,blue,50_90_1,2,195,competitor, The machine dispensed many of the,24,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
many,7.878783333333334,4,color,orange,50_90_1,1,195,target, The machine dispensed many of the orange ones.,24,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
many,7.878783333333334,4,color,blue,50_90_1,2,195,competitor, The machine dispensed many of the orange ones.,24,many_many,0,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
none,7.878783333333334,5,quantifier,orange,40_0_2,1,195,competitor, The machine dispensed none of the,25,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
none,7.878783333333334,5,quantifier,blue,40_0_2,2,195,target, The machine dispensed none of the,25,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
none,7.878783333333334,5,color,orange,40_0_2,1,195,competitor, The machine dispensed none of the blue ones.,25,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
none,7.878783333333334,5,color,blue,40_0_2,2,195,target, The machine dispensed none of the blue ones.,25,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
some,7.878783333333334,6,quantifier,orange,25_100_1,1,195,competitor, The machine dispensed some of the,26,many_many,0,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
some,7.878783333333334,6,quantifier,blue,25_100_1,2,195,target, The machine dispensed some of the,26,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
some,7.878783333333334,6,color,orange,25_100_1,1,195,competitor, The machine dispensed some of the blue ones.,26,many_many,0,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
some,7.878783333333334,6,color,blue,25_100_1,2,195,target, The machine dispensed some of the blue ones.,26,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
all,7.878783333333334,7,quantifier,blue,25_100_2,1,195,competitor, The machine dispensed all of the,27,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
all,7.878783333333334,7,quantifier,orange,25_100_2,2,195,target, The machine dispensed all of the,27,many_many,1,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
all,7.878783333333334,7,color,blue,25_100_2,1,195,competitor, The machine dispensed all of the orange ones.,27,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
all,7.878783333333334,7,color,orange,25_100_2,2,195,target, The machine dispensed all of the orange ones.,27,many_many,1,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,3
many,7.878783333333334,8,quantifier,orange,25_50_2,1,195,competitor, The machine dispensed many of the,28,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
many,7.878783333333334,8,quantifier,blue,25_50_2,2,195,target, The machine dispensed many of the,28,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
many,7.878783333333334,8,color,orange,25_50_2,1,195,competitor, The machine dispensed many of the blue ones.,28,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
many,7.878783333333334,8,color,blue,25_50_2,2,195,target, The machine dispensed many of the blue ones.,28,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,3
all,7.878783333333334,1,quantifier,blue,25_100_2,1,195,target, The machine dispensed all of the,29,many_many,1,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
all,7.878783333333334,1,quantifier,orange,25_100_2,2,195,competitor, The machine dispensed all of the,29,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
all,7.878783333333334,1,color,blue,25_100_2,1,195,target, The machine dispensed all of the blue ones.,29,many_many,1,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
all,7.878783333333334,1,color,orange,25_100_2,2,195,competitor, The machine dispensed all of the blue ones.,29,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
many,7.878783333333334,2,quantifier,blue,25_50_2,1,195,target, The machine dispensed many of the,30,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
many,7.878783333333334,2,quantifier,orange,25_50_2,2,195,competitor, The machine dispensed many of the,30,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
many,7.878783333333334,2,color,blue,25_50_2,1,195,target, The machine dispensed many of the blue ones.,30,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
many,7.878783333333334,2,color,orange,25_50_2,2,195,competitor, The machine dispensed many of the blue ones.,30,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
none,7.878783333333334,3,quantifier,orange,40_0_2,1,195,competitor, The machine dispensed none of the,31,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
none,7.878783333333334,3,quantifier,blue,40_0_2,2,195,target, The machine dispensed none of the,31,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
none,7.878783333333334,3,color,orange,40_0_2,1,195,competitor, The machine dispensed none of the blue ones.,31,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
none,7.878783333333334,3,color,blue,40_0_2,2,195,target, The machine dispensed none of the blue ones.,31,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
some,7.878783333333334,4,quantifier,blue,25_100_1,1,195,competitor, The machine dispensed some of the,32,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
some,7.878783333333334,4,quantifier,orange,25_100_1,2,195,target, The machine dispensed some of the,32,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
some,7.878783333333334,4,color,blue,25_100_1,1,195,competitor, The machine dispensed some of the orange ones.,32,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
some,7.878783333333334,4,color,orange,25_100_1,2,195,target, The machine dispensed some of the orange ones.,32,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
many,7.878783333333334,5,quantifier,blue,50_90_1,1,195,competitor, The machine dispensed many of the,33,many_many,1,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
many,7.878783333333334,5,quantifier,orange,50_90_1,2,195,target, The machine dispensed many of the,33,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
many,7.878783333333334,5,color,blue,50_90_1,1,195,competitor, The machine dispensed many of the orange ones.,33,many_many,0,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
many,7.878783333333334,5,color,orange,50_90_1,2,195,target, The machine dispensed many of the orange ones.,33,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
some,7.878783333333334,6,quantifier,orange,25_50_1,1,195,target, The machine dispensed some of the,34,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
some,7.878783333333334,6,quantifier,blue,25_50_1,2,195,competitor, The machine dispensed some of the,34,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
some,7.878783333333334,6,color,orange,25_50_1,1,195,target, The machine dispensed some of the orange ones.,34,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
some,7.878783333333334,6,color,blue,25_50_1,2,195,competitor, The machine dispensed some of the orange ones.,34,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
many,7.878783333333334,7,quantifier,orange,50_90_2,1,195,target, The machine dispensed many of the,35,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
many,7.878783333333334,7,quantifier,blue,50_90_2,2,195,competitor, The machine dispensed many of the,35,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
many,7.878783333333334,7,color,orange,50_90_2,1,195,target, The machine dispensed many of the orange ones.,35,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
many,7.878783333333334,7,color,blue,50_90_2,2,195,competitor, The machine dispensed many of the orange ones.,35,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,4
some,7.878783333333334,8,quantifier,blue,40_0_1,1,195,target, The machine dispensed some of the,36,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
some,7.878783333333334,8,quantifier,orange,40_0_1,2,195,competitor, The machine dispensed some of the,36,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
some,7.878783333333334,8,color,blue,40_0_1,1,195,target, The machine dispensed some of the blue ones.,36,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
some,7.878783333333334,8,color,orange,40_0_1,2,195,competitor, The machine dispensed some of the blue ones.,36,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,4
some,7.878783333333334,1,quantifier,blue,40_0_1,1,195,competitor, The machine dispensed some of the,37,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
some,7.878783333333334,1,quantifier,orange,40_0_1,2,195,target, The machine dispensed some of the,37,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
some,7.878783333333334,1,color,blue,40_0_1,1,195,competitor, The machine dispensed some of the orange ones.,37,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
some,7.878783333333334,1,color,orange,40_0_1,2,195,target, The machine dispensed some of the orange ones.,37,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
many,7.878783333333334,2,quantifier,orange,50_90_1,1,195,target, The machine dispensed many of the,38,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
many,7.878783333333334,2,quantifier,blue,50_90_1,2,195,competitor, The machine dispensed many of the,38,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
many,7.878783333333334,2,color,orange,50_90_1,1,195,target, The machine dispensed many of the orange ones.,38,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
many,7.878783333333334,2,color,blue,50_90_1,2,195,competitor, The machine dispensed many of the orange ones.,38,many_many,0,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
many,7.878783333333334,3,quantifier,orange,50_90_2,1,195,target, The machine dispensed many of the,39,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
many,7.878783333333334,3,quantifier,blue,50_90_2,2,195,competitor, The machine dispensed many of the,39,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
many,7.878783333333334,3,color,orange,50_90_2,1,195,target, The machine dispensed many of the orange ones.,39,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
many,7.878783333333334,3,color,blue,50_90_2,2,195,competitor, The machine dispensed many of the orange ones.,39,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
many,7.878783333333334,4,quantifier,blue,25_50_2,1,195,competitor, The machine dispensed many of the,40,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
many,7.878783333333334,4,quantifier,orange,25_50_2,2,195,target, The machine dispensed many of the,40,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
many,7.878783333333334,4,color,blue,25_50_2,1,195,competitor, The machine dispensed many of the orange ones.,40,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
many,7.878783333333334,4,color,orange,25_50_2,2,195,target, The machine dispensed many of the orange ones.,40,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
some,7.878783333333334,5,quantifier,orange,25_50_1,1,195,competitor, The machine dispensed some of the,41,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
some,7.878783333333334,5,quantifier,blue,25_50_1,2,195,target, The machine dispensed some of the,41,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
some,7.878783333333334,5,color,orange,25_50_1,1,195,competitor, The machine dispensed some of the blue ones.,41,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
some,7.878783333333334,5,color,blue,25_50_1,2,195,target, The machine dispensed some of the blue ones.,41,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
all,7.878783333333334,6,quantifier,orange,25_100_2,1,195,competitor, The machine dispensed all of the,42,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
all,7.878783333333334,6,quantifier,blue,25_100_2,2,195,target, The machine dispensed all of the,42,many_many,1,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
all,7.878783333333334,6,color,orange,25_100_2,1,195,competitor, The machine dispensed all of the blue ones.,42,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
all,7.878783333333334,6,color,blue,25_100_2,2,195,target, The machine dispensed all of the blue ones.,42,many_many,1,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
some,7.878783333333334,7,quantifier,blue,25_100_1,1,195,competitor, The machine dispensed some of the,43,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
some,7.878783333333334,7,quantifier,orange,25_100_1,2,195,target, The machine dispensed some of the,43,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
some,7.878783333333334,7,color,blue,25_100_1,1,195,competitor, The machine dispensed some of the orange ones.,43,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
some,7.878783333333334,7,color,orange,25_100_1,2,195,target, The machine dispensed some of the orange ones.,43,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,5
none,7.878783333333334,8,quantifier,orange,40_0_2,1,195,competitor, The machine dispensed none of the,44,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
none,7.878783333333334,8,quantifier,blue,40_0_2,2,195,target, The machine dispensed none of the,44,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
none,7.878783333333334,8,color,orange,40_0_2,1,195,competitor, The machine dispensed none of the blue ones.,44,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
none,7.878783333333334,8,color,blue,40_0_2,2,195,target, The machine dispensed none of the blue ones.,44,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,5
some,7.878783333333334,1,quantifier,blue,25_100_1,1,195,competitor, The machine dispensed some of the,45,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
some,7.878783333333334,1,quantifier,orange,25_100_1,2,195,target, The machine dispensed some of the,45,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
some,7.878783333333334,1,color,blue,25_100_1,1,195,competitor, The machine dispensed some of the orange ones.,45,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
some,7.878783333333334,1,color,orange,25_100_1,2,195,target, The machine dispensed some of the orange ones.,45,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
some,7.878783333333334,2,quantifier,orange,40_0_1,1,195,competitor, The machine dispensed some of the,46,many_many,0,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
some,7.878783333333334,2,quantifier,blue,40_0_1,2,195,target, The machine dispensed some of the,46,many_many,1,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
some,7.878783333333334,2,color,orange,40_0_1,1,195,competitor, The machine dispensed some of the blue ones.,46,many_many,0,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
some,7.878783333333334,2,color,blue,40_0_1,2,195,target, The machine dispensed some of the blue ones.,46,many_many,1,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
many,7.878783333333334,3,quantifier,orange,50_90_2,1,195,target, The machine dispensed many of the,47,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
many,7.878783333333334,3,quantifier,blue,50_90_2,2,195,competitor, The machine dispensed many of the,47,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
many,7.878783333333334,3,color,orange,50_90_2,1,195,target, The machine dispensed many of the orange ones.,47,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
many,7.878783333333334,3,color,blue,50_90_2,2,195,competitor, The machine dispensed many of the orange ones.,47,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
all,7.878783333333334,4,quantifier,blue,25_100_2,1,195,target, The machine dispensed all of the,48,many_many,1,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
all,7.878783333333334,4,quantifier,orange,25_100_2,2,195,competitor, The machine dispensed all of the,48,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
all,7.878783333333334,4,color,blue,25_100_2,1,195,target, The machine dispensed all of the blue ones.,48,many_many,1,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
all,7.878783333333334,4,color,orange,25_100_2,2,195,competitor, The machine dispensed all of the blue ones.,48,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
many,7.878783333333334,5,quantifier,orange,50_90_1,1,195,target, The machine dispensed many of the,49,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
many,7.878783333333334,5,quantifier,blue,50_90_1,2,195,competitor, The machine dispensed many of the,49,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
many,7.878783333333334,5,color,orange,50_90_1,1,195,target, The machine dispensed many of the orange ones.,49,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
many,7.878783333333334,5,color,blue,50_90_1,2,195,competitor, The machine dispensed many of the orange ones.,49,many_many,0,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
some,7.878783333333334,6,quantifier,orange,25_50_1,1,195,competitor, The machine dispensed some of the,50,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
some,7.878783333333334,6,quantifier,blue,25_50_1,2,195,target, The machine dispensed some of the,50,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
some,7.878783333333334,6,color,orange,25_50_1,1,195,competitor, The machine dispensed some of the blue ones.,50,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
some,7.878783333333334,6,color,blue,25_50_1,2,195,target, The machine dispensed some of the blue ones.,50,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
none,7.878783333333334,7,quantifier,orange,40_0_2,1,195,competitor, The machine dispensed none of the,51,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
none,7.878783333333334,7,quantifier,blue,40_0_2,2,195,target, The machine dispensed none of the,51,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
none,7.878783333333334,7,color,orange,40_0_2,1,195,competitor, The machine dispensed none of the blue ones.,51,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
none,7.878783333333334,7,color,blue,40_0_2,2,195,target, The machine dispensed none of the blue ones.,51,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,6
many,7.878783333333334,8,quantifier,blue,25_50_2,1,195,competitor, The machine dispensed many of the,52,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
many,7.878783333333334,8,quantifier,orange,25_50_2,2,195,target, The machine dispensed many of the,52,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
many,7.878783333333334,8,color,blue,25_50_2,1,195,competitor, The machine dispensed many of the orange ones.,52,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
many,7.878783333333334,8,color,orange,25_50_2,2,195,target, The machine dispensed many of the orange ones.,52,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,6
all,7.878783333333334,1,quantifier,orange,25_100_2,1,195,target, The machine dispensed all of the,53,many_many,1,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
all,7.878783333333334,1,quantifier,blue,25_100_2,2,195,competitor, The machine dispensed all of the,53,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
all,7.878783333333334,1,color,orange,25_100_2,1,195,target, The machine dispensed all of the orange ones.,53,many_many,1,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
all,7.878783333333334,1,color,blue,25_100_2,2,195,competitor, The machine dispensed all of the orange ones.,53,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
many,7.878783333333334,2,quantifier,orange,50_90_1,1,195,competitor, The machine dispensed many of the,54,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
many,7.878783333333334,2,quantifier,blue,50_90_1,2,195,target, The machine dispensed many of the,54,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
many,7.878783333333334,2,color,orange,50_90_1,1,195,competitor, The machine dispensed many of the blue ones.,54,many_many,0,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
many,7.878783333333334,2,color,blue,50_90_1,2,195,target, The machine dispensed many of the blue ones.,54,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
some,7.878783333333334,3,quantifier,blue,25_100_1,1,195,competitor, The machine dispensed some of the,55,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,3,quantifier,orange,25_100_1,2,195,target, The machine dispensed some of the,55,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,3,color,blue,25_100_1,1,195,competitor, The machine dispensed some of the orange ones.,55,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,3,color,orange,25_100_1,2,195,target, The machine dispensed some of the orange ones.,55,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,4,quantifier,blue,40_0_1,1,195,target, The machine dispensed some of the,56,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,4,quantifier,orange,40_0_1,2,195,competitor, The machine dispensed some of the,56,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,4,color,blue,40_0_1,1,195,target, The machine dispensed some of the blue ones.,56,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,4,color,orange,40_0_1,2,195,competitor, The machine dispensed some of the blue ones.,56,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
many,7.878783333333334,5,quantifier,blue,50_90_2,1,195,target, The machine dispensed many of the,57,many_many,1,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
many,7.878783333333334,5,quantifier,orange,50_90_2,2,195,competitor, The machine dispensed many of the,57,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
many,7.878783333333334,5,color,blue,50_90_2,1,195,target, The machine dispensed many of the blue ones.,57,many_many,1,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
many,7.878783333333334,5,color,orange,50_90_2,2,195,competitor, The machine dispensed many of the blue ones.,57,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
none,7.878783333333334,6,quantifier,blue,40_0_2,1,195,target, The machine dispensed none of the,58,many_many,1,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
none,7.878783333333334,6,quantifier,orange,40_0_2,2,195,competitor, The machine dispensed none of the,58,many_many,0,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
none,7.878783333333334,6,color,blue,40_0_2,1,195,target, The machine dispensed none of the blue ones.,58,many_many,1,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
none,7.878783333333334,6,color,orange,40_0_2,2,195,competitor, The machine dispensed none of the blue ones.,58,many_many,0,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
many,7.878783333333334,7,quantifier,orange,25_50_2,1,195,competitor, The machine dispensed many of the,59,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
many,7.878783333333334,7,quantifier,blue,25_50_2,2,195,target, The machine dispensed many of the,59,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
many,7.878783333333334,7,color,orange,25_50_2,1,195,competitor, The machine dispensed many of the blue ones.,59,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
many,7.878783333333334,7,color,blue,25_50_2,2,195,target, The machine dispensed many of the blue ones.,59,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",17,7
some,7.878783333333334,8,quantifier,blue,25_50_1,1,195,competitor, The machine dispensed some of the,60,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,8,quantifier,orange,25_50_1,2,195,target, The machine dispensed some of the,60,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,8,color,blue,25_50_1,1,195,competitor, The machine dispensed some of the orange ones.,60,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,8,color,orange,25_50_1,2,195,target, The machine dispensed some of the orange ones.,60,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,7
some,7.878783333333334,1,quantifier,blue,25_100_1,1,195,competitor, The machine dispensed some of the,61,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",17,8
