percentage,quantifier,Answer.bonus,trial,utterance,utterance_label,color,Answer.condition,block,label,clicked,type,position,Answer.time_in_minutes,block_trial,init_images,workerid
40,none,194,49, The machine dispensed none of the,quantifier,orange,most,6,competitor,0,40_0_2,1,7.02525,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,none,194,49, The machine dispensed none of the,quantifier,blue,most,6,target,1,40_0_2,2,7.02525,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
40,none,194,49, The machine dispensed none of the blue ones.,color,orange,most,6,competitor,0,40_0_2,1,7.02525,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,none,194,49, The machine dispensed none of the blue ones.,color,blue,most,6,target,1,40_0_2,2,7.02525,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,some,194,50, The machine dispensed some of the,quantifier,blue,most,6,competitor,0,25_100_1,1,7.02525,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,194,50, The machine dispensed some of the,quantifier,orange,most,6,target,1,25_100_1,2,7.02525,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,some,194,50, The machine dispensed some of the orange ones.,color,blue,most,6,competitor,0,25_100_1,1,7.02525,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,194,50, The machine dispensed some of the orange ones.,color,orange,most,6,target,1,25_100_1,2,7.02525,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,194,51, The machine dispensed most of the,quantifier,orange,most,6,target,1,25_60_2,1,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,most,194,51, The machine dispensed most of the,quantifier,blue,most,6,competitor,0,25_60_2,2,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,most,194,51, The machine dispensed most of the orange ones.,color,orange,most,6,target,1,25_60_2,1,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,most,194,51, The machine dispensed most of the orange ones.,color,blue,most,6,competitor,0,25_60_2,2,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,194,52, The machine dispensed some of the,quantifier,blue,most,6,competitor,0,25_60_1,1,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,194,52, The machine dispensed some of the,quantifier,orange,most,6,target,1,25_60_1,2,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,some,194,52, The machine dispensed some of the orange ones.,color,blue,most,6,competitor,0,25_60_1,1,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,194,52, The machine dispensed some of the orange ones.,color,orange,most,6,target,1,25_60_1,2,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,some,194,53, The machine dispensed some of the,quantifier,orange,most,7,competitor,0,25_60_1,1,7.02525,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,194,53, The machine dispensed some of the,quantifier,blue,most,7,target,1,25_60_1,2,7.02525,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,194,53, The machine dispensed some of the blue ones.,color,orange,most,7,competitor,0,25_60_1,1,7.02525,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,194,53, The machine dispensed some of the blue ones.,color,blue,most,7,target,1,25_60_1,2,7.02525,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,some,194,54, The machine dispensed some of the,quantifier,orange,most,7,competitor,0,25_100_1,1,7.02525,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,194,54, The machine dispensed some of the,quantifier,blue,most,7,target,1,25_100_1,2,7.02525,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,some,194,54, The machine dispensed some of the blue ones.,color,orange,most,7,competitor,0,25_100_1,1,7.02525,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,194,54, The machine dispensed some of the blue ones.,color,blue,most,7,target,1,25_100_1,2,7.02525,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,194,55, The machine dispensed most of the,quantifier,orange,most,7,competitor,1,60_90_1,1,7.02525,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,most,194,55, The machine dispensed most of the,quantifier,blue,most,7,target,0,60_90_1,2,7.02525,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,194,55, The machine dispensed most of the blue ones.,color,orange,most,7,competitor,0,60_90_1,1,7.02525,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,most,194,55, The machine dispensed most of the blue ones.,color,blue,most,7,target,1,60_90_1,2,7.02525,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,all,194,56, The machine dispensed all of the,quantifier,orange,most,7,competitor,0,25_100_2,1,7.02525,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,all,194,56, The machine dispensed all of the,quantifier,blue,most,7,target,1,25_100_2,2,7.02525,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,all,194,56, The machine dispensed all of the blue ones.,color,orange,most,7,competitor,0,25_100_2,1,7.02525,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
100,all,194,56, The machine dispensed all of the blue ones.,color,blue,most,7,target,1,25_100_2,2,7.02525,4,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,none,194,57, The machine dispensed none of the,quantifier,blue,most,7,target,1,40_0_2,1,7.02525,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
40,none,194,57, The machine dispensed none of the,quantifier,orange,most,7,competitor,0,40_0_2,2,7.02525,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,none,194,57, The machine dispensed none of the blue ones.,color,blue,most,7,target,1,40_0_2,1,7.02525,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
40,none,194,57, The machine dispensed none of the blue ones.,color,orange,most,7,competitor,0,40_0_2,2,7.02525,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,194,58, The machine dispensed most of the,quantifier,orange,most,7,competitor,0,60_90_2,1,7.02525,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,194,58, The machine dispensed most of the,quantifier,blue,most,7,target,1,60_90_2,2,7.02525,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,most,194,58, The machine dispensed most of the blue ones.,color,orange,most,7,competitor,0,60_90_2,1,7.02525,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,194,58, The machine dispensed most of the blue ones.,color,blue,most,7,target,1,60_90_2,2,7.02525,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
40,some,194,59, The machine dispensed some of the,quantifier,orange,most,7,target,1,40_0_1,1,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,some,194,59, The machine dispensed some of the,quantifier,blue,most,7,competitor,0,40_0_1,2,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
40,some,194,59, The machine dispensed some of the orange ones.,color,orange,most,7,target,1,40_0_1,1,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
0,some,194,59, The machine dispensed some of the orange ones.,color,blue,most,7,competitor,0,40_0_1,2,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,most,194,60, The machine dispensed most of the,quantifier,blue,most,7,competitor,0,25_60_2,1,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,194,60, The machine dispensed most of the,quantifier,orange,most,7,target,1,25_60_2,2,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,most,194,60, The machine dispensed most of the orange ones.,color,blue,most,7,competitor,0,25_60_2,1,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,194,60, The machine dispensed most of the orange ones.,color,orange,most,7,target,1,25_60_2,2,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,194,61, The machine dispensed most of the,quantifier,orange,most,8,target,1,60_90_2,1,7.02525,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,most,194,61, The machine dispensed most of the,quantifier,blue,most,8,competitor,0,60_90_2,2,7.02525,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,194,61, The machine dispensed most of the orange ones.,color,orange,most,8,target,1,60_90_2,1,7.02525,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,most,194,61, The machine dispensed most of the orange ones.,color,blue,most,8,competitor,0,60_90_2,2,7.02525,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
90,most,194,62, The machine dispensed most of the,quantifier,blue,most,8,competitor,1,60_90_1,1,7.02525,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,194,62, The machine dispensed most of the,quantifier,orange,most,8,target,0,60_90_1,2,7.02525,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
90,most,194,62, The machine dispensed most of the orange ones.,color,blue,most,8,competitor,0,60_90_1,1,7.02525,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,194,62, The machine dispensed most of the orange ones.,color,orange,most,8,target,1,60_90_1,2,7.02525,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
40,none,194,63, The machine dispensed none of the,quantifier,blue,most,8,competitor,0,40_0_2,1,7.02525,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,none,194,63, The machine dispensed none of the,quantifier,orange,most,8,target,1,40_0_2,2,7.02525,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
40,none,194,63, The machine dispensed none of the orange ones.,color,blue,most,8,competitor,0,40_0_2,1,7.02525,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,none,194,63, The machine dispensed none of the orange ones.,color,orange,most,8,target,1,40_0_2,2,7.02525,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
40,some,194,64, The machine dispensed some of the,quantifier,blue,most,8,target,1,40_0_1,1,7.02525,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,some,194,64, The machine dispensed some of the,quantifier,orange,most,8,competitor,0,40_0_1,2,7.02525,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
40,some,194,64, The machine dispensed some of the blue ones.,color,blue,most,8,target,1,40_0_1,1,7.02525,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,some,194,64, The machine dispensed some of the blue ones.,color,orange,most,8,competitor,0,40_0_1,2,7.02525,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,some,194,65, The machine dispensed some of the,quantifier,blue,most,8,competitor,0,25_100_1,1,7.02525,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,194,65, The machine dispensed some of the,quantifier,orange,most,8,target,1,25_100_1,2,7.02525,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,some,194,65, The machine dispensed some of the orange ones.,color,blue,most,8,competitor,0,25_100_1,1,7.02525,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,some,194,65, The machine dispensed some of the orange ones.,color,orange,most,8,target,1,25_100_1,2,7.02525,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
60,most,194,66, The machine dispensed most of the,quantifier,orange,most,8,target,1,25_60_2,1,7.02525,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,most,194,66, The machine dispensed most of the,quantifier,blue,most,8,competitor,0,25_60_2,2,7.02525,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,most,194,66, The machine dispensed most of the orange ones.,color,orange,most,8,target,1,25_60_2,1,7.02525,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,most,194,66, The machine dispensed most of the orange ones.,color,blue,most,8,competitor,0,25_60_2,2,7.02525,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,194,67, The machine dispensed some of the,quantifier,orange,most,8,target,1,25_60_1,1,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,194,67, The machine dispensed some of the,quantifier,blue,most,8,competitor,0,25_60_1,2,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,some,194,67, The machine dispensed some of the orange ones.,color,orange,most,8,target,1,25_60_1,1,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
60,some,194,67, The machine dispensed some of the orange ones.,color,blue,most,8,competitor,0,25_60_1,2,7.02525,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",8
25,all,194,68, The machine dispensed all of the,quantifier,blue,most,8,competitor,0,25_100_2,1,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,all,194,68, The machine dispensed all of the,quantifier,orange,most,8,target,1,25_100_2,2,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
25,all,194,68, The machine dispensed all of the orange ones.,color,blue,most,8,competitor,0,25_100_2,1,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
100,all,194,68, The machine dispensed all of the orange ones.,color,orange,most,8,target,1,25_100_2,2,7.02525,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",8
0,all,190,1, The machine dispensed all of the,quantifier,orange,most,0,competitor,0,0_100_2,1,9.182266666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
100,all,190,1, The machine dispensed all of the,quantifier,blue,most,0,target,1,0_100_2,2,9.182266666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
0,all,190,1, The machine dispensed all of the blue ones.,color,orange,most,0,competitor,0,0_100_2,1,9.182266666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
100,all,190,1, The machine dispensed all of the blue ones.,color,blue,most,0,target,1,0_100_2,2,9.182266666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
0,all,190,2, The machine dispensed all of the,quantifier,blue,most,0,competitor,0,0_100_2,1,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,all,190,2, The machine dispensed all of the,quantifier,orange,most,0,target,1,0_100_2,2,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,all,190,2, The machine dispensed all of the orange ones.,color,blue,most,0,competitor,0,0_100_2,1,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,all,190,2, The machine dispensed all of the orange ones.,color,orange,most,0,target,1,0_100_2,2,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,none,190,3, The machine dispensed none of the,quantifier,orange,most,0,target,1,0_100_1,1,9.182266666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
100,none,190,3, The machine dispensed none of the,quantifier,blue,most,0,competitor,0,0_100_1,2,9.182266666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
0,none,190,3, The machine dispensed none of the orange ones.,color,orange,most,0,target,1,0_100_1,1,9.182266666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
100,none,190,3, The machine dispensed none of the orange ones.,color,blue,most,0,competitor,0,0_100_1,2,9.182266666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
0,none,190,4, The machine dispensed none of the,quantifier,blue,most,0,target,1,0_100_1,1,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,none,190,4, The machine dispensed none of the,quantifier,orange,most,0,competitor,0,0_100_1,2,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,none,190,4, The machine dispensed none of the blue ones.,color,blue,most,0,target,1,0_100_1,1,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,none,190,4, The machine dispensed none of the blue ones.,color,orange,most,0,competitor,0,0_100_1,2,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
40,none,190,5, The machine dispensed none of the,quantifier,blue,most,1,competitor,0,40_0_2,1,9.182266666666667,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,none,190,5, The machine dispensed none of the,quantifier,orange,most,1,target,1,40_0_2,2,9.182266666666667,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
40,none,190,5, The machine dispensed none of the orange ones.,color,blue,most,1,competitor,0,40_0_2,1,9.182266666666667,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,none,190,5, The machine dispensed none of the orange ones.,color,orange,most,1,target,1,40_0_2,2,9.182266666666667,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
40,some,190,6, The machine dispensed some of the,quantifier,blue,most,1,target,1,40_0_1,1,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,some,190,6, The machine dispensed some of the,quantifier,orange,most,1,competitor,0,40_0_1,2,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
40,some,190,6, The machine dispensed some of the blue ones.,color,blue,most,1,target,1,40_0_1,1,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,some,190,6, The machine dispensed some of the blue ones.,color,orange,most,1,competitor,0,40_0_1,2,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,some,190,7, The machine dispensed some of the,quantifier,blue,most,1,competitor,0,25_100_1,1,9.182266666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,some,190,7, The machine dispensed some of the,quantifier,orange,most,1,target,1,25_100_1,2,9.182266666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,some,190,7, The machine dispensed some of the orange ones.,color,blue,most,1,competitor,0,25_100_1,1,9.182266666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,some,190,7, The machine dispensed some of the orange ones.,color,orange,most,1,target,1,25_100_1,2,9.182266666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
60,most,190,8, The machine dispensed most of the,quantifier,blue,most,1,competitor,0,60_90_2,1,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
90,most,190,8, The machine dispensed most of the,quantifier,orange,most,1,target,1,60_90_2,2,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
60,most,190,8, The machine dispensed most of the orange ones.,color,blue,most,1,competitor,0,60_90_2,1,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
90,most,190,8, The machine dispensed most of the orange ones.,color,orange,most,1,target,1,60_90_2,2,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,all,190,9, The machine dispensed all of the,quantifier,orange,most,1,target,1,25_100_2,1,9.182266666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
25,all,190,9, The machine dispensed all of the,quantifier,blue,most,1,competitor,0,25_100_2,2,9.182266666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
100,all,190,9, The machine dispensed all of the orange ones.,color,orange,most,1,target,1,25_100_2,1,9.182266666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
25,all,190,9, The machine dispensed all of the orange ones.,color,blue,most,1,competitor,0,25_100_2,2,9.182266666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,most,190,10, The machine dispensed most of the,quantifier,orange,most,1,target,0,60_90_1,1,9.182266666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
90,most,190,10, The machine dispensed most of the,quantifier,blue,most,1,competitor,1,60_90_1,2,9.182266666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,most,190,10, The machine dispensed most of the orange ones.,color,orange,most,1,target,1,60_90_1,1,9.182266666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
90,most,190,10, The machine dispensed most of the orange ones.,color,blue,most,1,competitor,0,60_90_1,2,9.182266666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
25,most,190,11, The machine dispensed most of the,quantifier,orange,most,1,competitor,0,25_60_2,1,9.182266666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,most,190,11, The machine dispensed most of the,quantifier,blue,most,1,target,1,25_60_2,2,9.182266666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
25,most,190,11, The machine dispensed most of the blue ones.,color,orange,most,1,competitor,0,25_60_2,1,9.182266666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,most,190,11, The machine dispensed most of the blue ones.,color,blue,most,1,target,1,25_60_2,2,9.182266666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,some,190,12, The machine dispensed some of the,quantifier,orange,most,1,competitor,0,25_60_1,1,9.182266666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
25,some,190,12, The machine dispensed some of the,quantifier,blue,most,1,target,1,25_60_1,2,9.182266666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,some,190,12, The machine dispensed some of the blue ones.,color,orange,most,1,competitor,0,25_60_1,1,9.182266666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
25,some,190,12, The machine dispensed some of the blue ones.,color,blue,most,1,target,1,25_60_1,2,9.182266666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,most,190,13, The machine dispensed most of the,quantifier,orange,most,2,target,0,60_90_1,1,9.182266666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
90,most,190,13, The machine dispensed most of the,quantifier,blue,most,2,competitor,1,60_90_1,2,9.182266666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,most,190,13, The machine dispensed most of the orange ones.,color,orange,most,2,target,1,60_90_1,1,9.182266666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
90,most,190,13, The machine dispensed most of the orange ones.,color,blue,most,2,competitor,0,60_90_1,2,9.182266666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
40,none,190,14, The machine dispensed none of the,quantifier,blue,most,2,competitor,0,40_0_2,1,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,none,190,14, The machine dispensed none of the,quantifier,orange,most,2,target,1,40_0_2,2,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
40,none,190,14, The machine dispensed none of the orange ones.,color,blue,most,2,competitor,0,40_0_2,1,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,none,190,14, The machine dispensed none of the orange ones.,color,orange,most,2,target,1,40_0_2,2,9.182266666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,some,190,15, The machine dispensed some of the,quantifier,blue,most,2,target,1,25_60_1,1,9.182266666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
60,some,190,15, The machine dispensed some of the,quantifier,orange,most,2,competitor,0,25_60_1,2,9.182266666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,some,190,15, The machine dispensed some of the blue ones.,color,blue,most,2,target,1,25_60_1,1,9.182266666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
60,some,190,15, The machine dispensed some of the blue ones.,color,orange,most,2,competitor,0,25_60_1,2,9.182266666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,all,190,16, The machine dispensed all of the,quantifier,blue,most,2,target,1,25_100_2,1,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,all,190,16, The machine dispensed all of the,quantifier,orange,most,2,competitor,0,25_100_2,2,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,all,190,16, The machine dispensed all of the blue ones.,color,blue,most,2,target,1,25_100_2,1,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,all,190,16, The machine dispensed all of the blue ones.,color,orange,most,2,competitor,0,25_100_2,2,9.182266666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
60,most,190,17, The machine dispensed most of the,quantifier,orange,most,2,competitor,0,60_90_2,1,9.182266666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
90,most,190,17, The machine dispensed most of the,quantifier,blue,most,2,target,1,60_90_2,2,9.182266666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,most,190,17, The machine dispensed most of the blue ones.,color,orange,most,2,competitor,0,60_90_2,1,9.182266666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
90,most,190,17, The machine dispensed most of the blue ones.,color,blue,most,2,target,1,60_90_2,2,9.182266666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
100,some,190,18, The machine dispensed some of the,quantifier,blue,most,2,competitor,0,25_100_1,1,9.182266666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,some,190,18, The machine dispensed some of the,quantifier,orange,most,2,target,1,25_100_1,2,9.182266666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
100,some,190,18, The machine dispensed some of the orange ones.,color,blue,most,2,competitor,0,25_100_1,1,9.182266666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,some,190,18, The machine dispensed some of the orange ones.,color,orange,most,2,target,1,25_100_1,2,9.182266666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
60,most,190,19, The machine dispensed most of the,quantifier,blue,most,2,target,1,25_60_2,1,9.182266666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,most,190,19, The machine dispensed most of the,quantifier,orange,most,2,competitor,0,25_60_2,2,9.182266666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
60,most,190,19, The machine dispensed most of the blue ones.,color,blue,most,2,target,1,25_60_2,1,9.182266666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,most,190,19, The machine dispensed most of the blue ones.,color,orange,most,2,competitor,0,25_60_2,2,9.182266666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,some,190,20, The machine dispensed some of the,quantifier,orange,most,2,competitor,0,40_0_1,1,9.182266666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
40,some,190,20, The machine dispensed some of the,quantifier,blue,most,2,target,1,40_0_1,2,9.182266666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
0,some,190,20, The machine dispensed some of the blue ones.,color,orange,most,2,competitor,0,40_0_1,1,9.182266666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
40,some,190,20, The machine dispensed some of the blue ones.,color,blue,most,2,target,1,40_0_1,2,9.182266666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
40,some,190,21, The machine dispensed some of the,quantifier,blue,most,3,target,1,40_0_1,1,9.182266666666667,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,some,190,21, The machine dispensed some of the,quantifier,orange,most,3,competitor,0,40_0_1,2,9.182266666666667,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
40,some,190,21, The machine dispensed some of the blue ones.,color,blue,most,3,target,1,40_0_1,1,9.182266666666667,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
0,some,190,21, The machine dispensed some of the blue ones.,color,orange,most,3,competitor,0,40_0_1,2,9.182266666666667,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",9
25,some,190,22, The machine dispensed some of the,quantifier,orange,most,3,target,1,25_60_1,1,9.182266666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,some,190,22, The machine dispensed some of the,quantifier,blue,most,3,competitor,0,25_60_1,2,9.182266666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
25,some,190,22, The machine dispensed some of the orange ones.,color,orange,most,3,target,1,25_60_1,1,9.182266666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
60,some,190,22, The machine dispensed some of the orange ones.,color,blue,most,3,competitor,0,25_60_1,2,9.182266666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",9
