color,Answer.misread_instructions,description,workerid,Answer.time_in_minutes,Answer.condition,proportion
blue,,all,74,8.130583333333334,,100
orange,,all,74,8.130583333333334,,100
blue,,none,74,8.130583333333334,,0
orange,,some,74,8.130583333333334,,10
blue,,all,74,8.130583333333334,,100
orange,,some,74,8.130583333333334,,90
blue,,some,74,8.130583333333334,,60
orange,,some,74,8.130583333333334,,75
orange,,10,75,9.6875,,90
blue,,10,75,9.6875,,90
orange,,13,75,9.6875,,60
blue,,10,75,9.6875,,10
orange,,10,75,9.6875,,60
blue,,20,75,9.6875,,100
orange,,10,75,9.6875,,75
blue,,13,75,9.6875,,75
orange,,10,75,9.6875,,10
blue,,15,75,9.6875,,100
orange,,25,75,9.6875,,100
blue,,10,75,9.6875,,40
orange,,10,75,9.6875,,25
blue,,17,75,9.6875,,60
orange,,20,75,9.6875,,75
blue,,25,75,9.6875,,100
orange,,23,75,9.6875,,100
blue,,25,75,9.6875,,90
orange,,10,75,9.6875,,50
blue,,22,75,9.6875,,100
orange,,10,75,9.6875,,40
blue,,12,75,9.6875,,75
orange,,10,75,9.6875,,0
blue,,20,75,9.6875,,100
orange,,10,75,9.6875,,25
blue,,10,75,9.6875,,25
orange,,19,75,9.6875,,90
blue,,10,75,9.6875,,50
orange,,10,75,9.6875,,60
blue,,20,75,9.6875,,90
orange,,some,76,7.39885,,40
blue,,all,76,7.39885,,75
orange,,few,76,7.39885,,75
blue,,all,76,7.39885,,60
orange,,none,76,7.39885,,0
blue,,all,76,7.39885,,100
orange,,some,76,7.39885,,60
blue,,none,76,7.39885,,0
orange,,few,76,7.39885,,75
blue,,few,76,7.39885,,75
orange,,none,76,7.39885,,100
blue,,all,76,7.39885,,90
orange,,few,76,7.39885,,10
blue,,few,76,7.39885,,10
orange,,all,76,7.39885,,100
blue,,few,76,7.39885,,10
orange,,all,76,7.39885,,100
blue,,few,76,7.39885,,25
orange,,few,76,7.39885,,60
blue,,few,76,7.39885,,60
orange,,none,76,7.39885,,40
blue,,none,76,7.39885,,60
orange,,few,76,7.39885,,25
blue,,none,76,7.39885,,0
orange,,most,76,7.39885,,75
blue,,few,76,7.39885,,0
orange,,most,76,7.39885,,90
blue,,most,76,7.39885,,90
orange,,some,76,7.39885,,50
blue,,some,76,7.39885,,50
blue,,most,77,12.249866666666666,,90
orange,,half,77,12.249866666666666,,40
blue,,half,77,12.249866666666666,,10
orange,,half,77,12.249866666666666,,10
blue,,none,77,12.249866666666666,,0
orange,,most,77,12.249866666666666,,60
blue,,half,77,12.249866666666666,,60
orange,,half,77,12.249866666666666,,60
blue,,half,77,12.249866666666666,,50
orange,,quarter,77,12.249866666666666,,40
blue,,all,77,12.249866666666666,,100
orange,,none,77,12.249866666666666,,0
blue,,all ,77,12.249866666666666,,100
orange,,most,77,12.249866666666666,,75
blue,,quarter,77,12.249866666666666,,25
orange,,most,77,12.249866666666666,,50
blue,,all,77,12.249866666666666,,90
orange,,all,77,12.249866666666666,,90
blue,,all,77,12.249866666666666,,75
orange,,all,77,12.249866666666666,,75
blue,,some,77,12.249866666666666,,25
orange,,all,77,12.249866666666666,,100
blue,,none,77,12.249866666666666,,0
orange,,most,77,12.249866666666666,,75
blue,,most,77,12.249866666666666,,100
orange,,none,77,12.249866666666666,,60
blue,,some,77,12.249866666666666,,25
orange,,half,77,12.249866666666666,,60
blue,,some,77,12.249866666666666,,40
orange,,quarter,77,12.249866666666666,,10
orange,,most,78,8.626683333333334,,60
blue,,some,78,8.626683333333334,,40
orange,,some,78,8.626683333333334,,40
blue,,none,78,8.626683333333334,,0
orange,,most,78,8.626683333333334,,75
blue,,some,78,8.626683333333334,,40
orange,,some,78,8.626683333333334,,25
blue,,all,78,8.626683333333334,,100
orange,,some,78,8.626683333333334,,40
blue,,some,78,8.626683333333334,,40
orange,,none,78,8.626683333333334,,0
blue,,some,78,8.626683333333334,,50
orange,,some,78,8.626683333333334,,50
blue,,a few,78,8.626683333333334,,10
orange,,a few,78,8.626683333333334,,25
blue,,some,78,8.626683333333334,,50
orange,,most,78,8.626683333333334,,90
blue,,most,78,8.626683333333334,,90
orange,,most,78,8.626683333333334,,50
blue,,some,78,8.626683333333334,,40
orange,,all,78,8.626683333333334,,100
blue,,most,78,8.626683333333334,,90
orange,,most,78,8.626683333333334,,90
blue,,none,78,8.626683333333334,,0
orange,,all,78,8.626683333333334,,100
blue,,some,78,8.626683333333334,,50
orange,,a few,78,8.626683333333334,,10
blue,,none,78,8.626683333333334,,0
orange,,most,78,8.626683333333334,,90
blue,,some,78,8.626683333333334,,50
blue,,all,79,5.063533333333333,,60
orange,,none,79,5.063533333333333,,50
blue,,all,79,5.063533333333333,,40
orange,,none,79,5.063533333333333,,0
blue,,all,79,5.063533333333333,,25
orange,,all,79,5.063533333333333,,25
blue,,all,79,5.063533333333333,,75
orange,,all,79,5.063533333333333,,60
blue,,all,79,5.063533333333333,,10
orange,,all,79,5.063533333333333,,50
blue,,all,79,5.063533333333333,,100
orange,,all,79,5.063533333333333,,40
blue,,all,79,5.063533333333333,,10
orange,,all,79,5.063533333333333,,10
blue,,all,79,5.063533333333333,,40
orange,,all,79,5.063533333333333,,40
blue,,all,79,5.063533333333333,,40
orange,,all,79,5.063533333333333,,50
blue,,none,79,5.063533333333333,,0
orange,,all,79,5.063533333333333,,50
blue,,all,79,5.063533333333333,,90
orange,,none,79,5.063533333333333,,0
blue,,all,79,5.063533333333333,,75
orange,,none,79,5.063533333333333,,0
blue,,all,79,5.063533333333333,,90
orange,,all,79,5.063533333333333,,40
blue,,all,79,5.063533333333333,,100
orange,,all,79,5.063533333333333,,10
blue,,all,79,5.063533333333333,,100
orange,,all,79,5.063533333333333,,75
orange,,none,80,3.087283333333333,,0
blue,,many,80,3.087283333333333,,50
orange,,many,80,3.087283333333333,,40
blue,,many,80,3.087283333333333,,40
orange,,many,80,3.087283333333333,,60
blue,,many,80,3.087283333333333,,60
orange,,most,80,3.087283333333333,,60
blue,,most,80,3.087283333333333,,75
orange,,a few,80,3.087283333333333,,25
blue,,a few,80,3.087283333333333,,25
orange,,many,80,3.087283333333333,,40
blue,,most,80,3.087283333333333,,75
orange,,many,80,3.087283333333333,,60
blue,,none,80,3.087283333333333,,0
orange,,many,80,3.087283333333333,,40
blue,,none,80,3.087283333333333,,0
orange,,none,80,3.087283333333333,,0
blue,,a few,80,3.087283333333333,,10
orange,,many,80,3.087283333333333,,60
blue,,most,80,3.087283333333333,,90
orange,,many,80,3.087283333333333,,50
blue,,many,80,3.087283333333333,,50
orange,,all,80,3.087283333333333,,100
blue,,most,80,3.087283333333333,,90
orange,,some,80,3.087283333333333,,25
blue,,many,80,3.087283333333333,,40
orange,,most,80,3.087283333333333,,75
blue,,most,80,3.087283333333333,,75
orange,,all,80,3.087283333333333,,100
blue,,none,80,3.087283333333333,,0
orange,,all,81,2.5104,,100
blue,,some,81,2.5104,,75
orange,,most,81,2.5104,,40
blue,,some,81,2.5104,,90
orange,,some,81,2.5104,,60
blue,,some,81,2.5104,,60
orange,,most,81,2.5104,,90
blue,,most,81,2.5104,,90
orange,,some,81,2.5104,,50
blue,,some,81,2.5104,,60
orange,,none,81,2.5104,,0
blue,,some,81,2.5104,,10
orange,,some,81,2.5104,,25
blue,,some,81,2.5104,,25
orange,,some,81,2.5104,,25
blue,,all,81,2.5104,,100
orange,,some,81,2.5104,,60
blue,,some,81,2.5104,,10
orange,,some,81,2.5104,,10
blue,,all,81,2.5104,,100
orange,,some,81,2.5104,,50
blue,,some,81,2.5104,,75
orange,,all,81,2.5104,,100
blue,, some,81,2.5104,,40
orange,,some,81,2.5104,,40
blue,,some,81,2.5104,,40
orange,,some,81,2.5104,,40
blue,,some,81,2.5104,,10
orange,,none,81,2.5104,,0
blue,,some,81,2.5104,,75
blue,,all,82,3.8547833333333332,,100
orange,,some,82,3.8547833333333332,,10
blue,,some,82,3.8547833333333332,,50
orange,,some,82,3.8547833333333332,,75
blue,,some,82,3.8547833333333332,,25
orange,,none,82,3.8547833333333332,,0
blue,,some,82,3.8547833333333332,,25
orange,,some,82,3.8547833333333332,,40
blue,,some,82,3.8547833333333332,,50
orange,,some,82,3.8547833333333332,,50
blue,,none,82,3.8547833333333332,,0
orange,,some,82,3.8547833333333332,,60
blue,,all,82,3.8547833333333332,,100
orange,,most,82,3.8547833333333332,,75
blue,,few,82,3.8547833333333332,,25
orange,,some,82,3.8547833333333332,,60
blue,,some,82,3.8547833333333332,,50
orange,,none,82,3.8547833333333332,,0
blue,,most,82,3.8547833333333332,,60
orange,,all,82,3.8547833333333332,,100
blue,,most,82,3.8547833333333332,,60
orange,,some,82,3.8547833333333332,,50
blue,,none,82,3.8547833333333332,,0
orange,,all,82,3.8547833333333332,,100
blue,,most,82,3.8547833333333332,,90
orange,,some,82,3.8547833333333332,,40
blue,,most,82,3.8547833333333332,,90
orange,,all,82,3.8547833333333332,,100
blue,,some,82,3.8547833333333332,,60
orange,,most,82,3.8547833333333332,,90
blue,,some,83,3.5599833333333333,,50
orange,,some,83,3.5599833333333333,,25
blue,,most,83,3.5599833333333333,,60
orange,,most,83,3.5599833333333333,,60
blue,,most,83,3.5599833333333333,,75
orange,,none,83,3.5599833333333333,,0
blue,,a few,83,3.5599833333333333,,10
orange,,all,83,3.5599833333333333,,100
blue,,many,83,3.5599833333333333,,60
orange,,most,83,3.5599833333333333,,75
blue,,all,83,3.5599833333333333,,100
orange,,most,83,3.5599833333333333,,60
blue,,many,83,3.5599833333333333,,40
orange,,most,83,3.5599833333333333,,75
blue,,most,83,3.5599833333333333,,75
orange,,all,83,3.5599833333333333,,100
blue,,some,83,3.5599833333333333,,40
orange,,some,83,3.5599833333333333,,40
blue,,most,83,3.5599833333333333,,60
orange,,none,83,3.5599833333333333,,0
blue,,none,83,3.5599833333333333,,0
orange,,all,83,3.5599833333333333,,100
blue,,several,83,3.5599833333333333,,25
orange,,several,83,3.5599833333333333,,25
blue,,many,83,3.5599833333333333,,60
orange,,many,83,3.5599833333333333,,40
blue,,half,83,3.5599833333333333,,40
orange,,all,83,3.5599833333333333,,100
blue,,many,83,3.5599833333333333,,60
orange,,a few,83,3.5599833333333333,,10
orange,,few,84,2.67655,,10
blue,,none,84,2.67655,,0
orange,,some,84,2.67655,,50
blue,,some,84,2.67655,,50
orange,,all,84,2.67655,,100
blue,,some,84,2.67655,,60
orange,,most,84,2.67655,,90
blue,,some,84,2.67655,,40
orange,,none,84,2.67655,,0
blue,,most,84,2.67655,,75
orange,,some,84,2.67655,,40
blue,,some,84,2.67655,,40
orange,,few,84,2.67655,,10
blue,,some,84,2.67655,,40
orange,,some,84,2.67655,,60
blue,,some,84,2.67655,,75
orange,,some,84,2.67655,,40
blue,,some,84,2.67655,,75
orange,,some,84,2.67655,,25
blue,,some,84,2.67655,,40
orange,,some,84,2.67655,,25
blue,,all,84,2.67655,,100
orange,,some,84,2.67655,,75
blue,,all,84,2.67655,,100
orange,,none,84,2.67655,,0
blue,,most,84,2.67655,,90
orange,,some,84,2.67655,,50
blue,,some,84,2.67655,,25
orange,,some,84,2.67655,,60
blue,,none,84,2.67655,,0
orange,,an,85,5.29655,,10
blue,,all,85,5.29655,,50
orange,,none,85,5.29655,,100
blue,,all,85,5.29655,,100
orange,,none,85,5.29655,,90
blue,,all,85,5.29655,,100
orange,,none,85,5.29655,,90
blue,,all,85,5.29655,,90
orange,,none,85,5.29655,,75
blue,,all,85,5.29655,,60
orange,,none,85,5.29655,,50
blue,,all,85,5.29655,,100
orange,,none,85,5.29655,,0
blue,,all,85,5.29655,,100
orange,,none,85,5.29655,,50
blue,,all,85,5.29655,,0
orange,,none,85,5.29655,,90
blue,,all,85,5.29655,,40
orange,,none,85,5.29655,,100
blue,,all,85,5.29655,,25
orange,,none,85,5.29655,,40
blue,,all,85,5.29655,,25
orange,,none,85,5.29655,,25
blue,,all,85,5.29655,,50
orange,,none,85,5.29655,,10
blue,,all,85,5.29655,,60
orange,,none,85,5.29655,,100
blue,,all,85,5.29655,,10
orange,,none,85,5.29655,,10
blue,,all,85,5.29655,,0
blue,,most,86,20.718583333333335,,75
orange,,some,86,20.718583333333335,,50
blue,,none,86,20.718583333333335,,0
orange,,some,86,20.718583333333335,,40
blue,,most,86,20.718583333333335,,0
orange,,some,86,20.718583333333335,,25
blue,,all,86,20.718583333333335,,100
orange,,some,86,20.718583333333335,,25
blue,,most,86,20.718583333333335,,100
orange,,most,86,20.718583333333335,,100
blue,,most,86,20.718583333333335,,50
orange,,some,86,20.718583333333335,,40
blue,,a couple,86,20.718583333333335,,10
orange,,a couple,86,20.718583333333335,,10
blue,,some,86,20.718583333333335,,25
orange,,some,86,20.718583333333335,,40
blue,,most,86,20.718583333333335,,60
orange,,most,86,20.718583333333335,,50
blue,,most,86,20.718583333333335,,40
orange,,most,86,20.718583333333335,,75
blue,,all,86,20.718583333333335,,100
orange,,most,86,20.718583333333335,,90
blue,,few,86,20.718583333333335,,10
orange,,none,86,20.718583333333335,,0
blue,,most,86,20.718583333333335,,90
orange,,none,86,20.718583333333335,,0
blue,,some,86,20.718583333333335,,60
orange,,most,86,20.718583333333335,,90
blue,,all,86,20.718583333333335,,100
orange,,some,86,20.718583333333335,,60
orange,,none,87,7.6486833333333335,,60
blue,,all,87,7.6486833333333335,,75
orange,,none,87,7.6486833333333335,,0
blue,,all,87,7.6486833333333335,,90
orange,,all,87,7.6486833333333335,,60
blue,,none,87,7.6486833333333335,,60
orange,,all,87,7.6486833333333335,,60
blue,,none,87,7.6486833333333335,,100
orange,,none,87,7.6486833333333335,,10
blue,,all,87,7.6486833333333335,,60
orange,,all,87,7.6486833333333335,,100
blue,,none,87,7.6486833333333335,,40
orange,,all,87,7.6486833333333335,,100
blue,,all,87,7.6486833333333335,,100
orange,,none,87,7.6486833333333335,,25
blue,,all,87,7.6486833333333335,,60
orange,,none,87,7.6486833333333335,,25
blue,,all,87,7.6486833333333335,,40
orange,,all ,87,7.6486833333333335,,25
blue,,none,87,7.6486833333333335,,25
orange,,none,87,7.6486833333333335,,25
blue,,all,87,7.6486833333333335,,100
orange,,none,87,7.6486833333333335,,90
blue,,all,87,7.6486833333333335,,100
orange,,all,87,7.6486833333333335,,90
blue,,none,87,7.6486833333333335,,50
orange,,all,87,7.6486833333333335,,40
blue,,none,87,7.6486833333333335,,0
orange,,none,87,7.6486833333333335,,75
blue,,all,87,7.6486833333333335,,75
blue,,none,88,8.252666666666666,,90
orange,,none,88,8.252666666666666,,50
blue,,all,88,8.252666666666666,,100
orange,,none,88,8.252666666666666,,10
blue,,all,88,8.252666666666666,,100
orange,,none,88,8.252666666666666,,75
blue,,all,88,8.252666666666666,,100
orange,,none,88,8.252666666666666,,25
blue,,none,88,8.252666666666666,,40
orange,,none,88,8.252666666666666,,40
blue,,none,88,8.252666666666666,,40
orange,,none,88,8.252666666666666,,25
blue,,none,88,8.252666666666666,,10
orange,,none,88,8.252666666666666,,60
blue,,none,88,8.252666666666666,,75
orange,,none,88,8.252666666666666,,40
blue,,none,88,8.252666666666666,,25
orange,,none,88,8.252666666666666,,0
blue,,none,88,8.252666666666666,,75
orange,,none,88,8.252666666666666,,60
blue,,none,88,8.252666666666666,,50
orange,,none,88,8.252666666666666,,0
blue,,none,88,8.252666666666666,,50
orange,,none,88,8.252666666666666,,75
blue,,none,88,8.252666666666666,,90
orange,,none,88,8.252666666666666,,90
blue,,none,88,8.252666666666666,,50
orange,,none,88,8.252666666666666,,60
blue,,none,88,8.252666666666666,,40
orange,,none,88,8.252666666666666,,10
blue,,some,89,2.6687833333333333,,25
orange,,some,89,2.6687833333333333,,25
blue,,some,89,2.6687833333333333,,50
orange,,some,89,2.6687833333333333,,50
blue,,few,89,2.6687833333333333,,40
orange,,few,89,2.6687833333333333,,40
blue,,few,89,2.6687833333333333,,25
orange,,some,89,2.6687833333333333,,40
blue,,all,89,2.6687833333333333,,100
orange,,some,89,2.6687833333333333,,25
blue,,few,89,2.6687833333333333,,10
orange,,few,89,2.6687833333333333,,10
blue,,most,89,2.6687833333333333,,90
orange,,most,89,2.6687833333333333,,90
blue,,alot ,89,2.6687833333333333,,60
orange,,alot,89,2.6687833333333333,,50
blue,,some,89,2.6687833333333333,,25
orange,,some,89,2.6687833333333333,,50
blue,,none,89,2.6687833333333333,,0
orange,,few,89,2.6687833333333333,,10
blue,,alot,89,2.6687833333333333,,60
orange,,few,89,2.6687833333333333,,40
blue,,none,89,2.6687833333333333,,0
orange,,some,89,2.6687833333333333,,50
blue,,few,89,2.6687833333333333,,10
orange,,some,89,2.6687833333333333,,40
blue,,some,89,2.6687833333333333,,50
orange,,alot,89,2.6687833333333333,,75
blue,,most,89,2.6687833333333333,,90
orange,,none,89,2.6687833333333333,,0
orange,,some,90,2.7094666666666667,,40
blue,,all,90,2.7094666666666667,,100
orange,,some,90,2.7094666666666667,,50
blue,,some,90,2.7094666666666667,,10
orange,,some,90,2.7094666666666667,,40
blue,,some,90,2.7094666666666667,,40
orange,,all,90,2.7094666666666667,,100
blue,,all,90,2.7094666666666667,,100
orange,,some,90,2.7094666666666667,,60
blue,,none,90,2.7094666666666667,,0
orange,,all,90,2.7094666666666667,,100
blue,,none,90,2.7094666666666667,,0
orange,,some,90,2.7094666666666667,,25
blue,,none,90,2.7094666666666667,,0
orange,,some,90,2.7094666666666667,,50
blue,,some,90,2.7094666666666667,,40
orange,,some,90,2.7094666666666667,,60
blue,,most,90,2.7094666666666667,,90
orange,,most,90,2.7094666666666667,,75
blue,,none,90,2.7094666666666667,,0
orange,,some,90,2.7094666666666667,,60
blue,,all,90,2.7094666666666667,,100
orange,,some,90,2.7094666666666667,,40
blue,,none,90,2.7094666666666667,,0
orange,,some,90,2.7094666666666667,,60
blue,,some,90,2.7094666666666667,,60
orange,,most,90,2.7094666666666667,,75
blue,,most,90,2.7094666666666667,,75
orange,,some,90,2.7094666666666667,,25
blue,,all,90,2.7094666666666667,,100
orange,,some,91,4.702016666666666,,90
blue,,all,91,4.702016666666666,,100
orange,,some,91,4.702016666666666,,60
blue,,some,91,4.702016666666666,,25
orange,,some,91,4.702016666666666,,10
blue,,some,91,4.702016666666666,,10
orange,,some,91,4.702016666666666,,50
blue,,some,91,4.702016666666666,,90
orange,,all,91,4.702016666666666,,100
blue,,some,91,4.702016666666666,,40
orange,,some,91,4.702016666666666,,40
blue,,some,91,4.702016666666666,,75
orange,,some,91,4.702016666666666,,40
blue,,some,91,4.702016666666666,,25
orange,,none,91,4.702016666666666,,0
blue,,all,91,4.702016666666666,,100
orange,,most,91,4.702016666666666,,90
blue,,none,91,4.702016666666666,,0
orange,,some,91,4.702016666666666,,50
blue,,some,91,4.702016666666666,,25
orange,,all,91,4.702016666666666,,100
blue,,some,91,4.702016666666666,,10
orange,,some,91,4.702016666666666,,60
blue,,some,91,4.702016666666666,,40
orange,,some,91,4.702016666666666,,60
blue,,some,91,4.702016666666666,,75
orange,,most,91,4.702016666666666,,75
blue,,none,91,4.702016666666666,,0
orange,,some,91,4.702016666666666,,50
blue,,some,91,4.702016666666666,,60
blue,,All,92,2.729983333333333,,100
orange,,none,92,2.729983333333333,,0
blue,,most,92,2.729983333333333,,60
orange,,most,92,2.729983333333333,,60
blue,,almost all,92,2.729983333333333,,90
orange,,almost all,92,2.729983333333333,,90
blue,,all,92,2.729983333333333,,100
orange,,all,92,2.729983333333333,,100
blue,,a few,92,2.729983333333333,,10
orange,,a few,92,2.729983333333333,,10
blue,,most,92,2.729983333333333,,50
orange,,most,92,2.729983333333333,,75
blue,,half,92,2.729983333333333,,50
orange,,most,92,2.729983333333333,,90
blue,,most,92,2.729983333333333,,60
orange,,a few,92,2.729983333333333,,25
blue,,none,92,2.729983333333333,,0
orange,,most,92,2.729983333333333,,60
blue,,most,92,2.729983333333333,,40
orange,,most,92,2.729983333333333,,60
blue,,half,92,2.729983333333333,,40
orange,,almost all,92,2.729983333333333,,90
blue,,a few,92,2.729983333333333,,25
orange,,a few,92,2.729983333333333,,25
blue,,most,92,2.729983333333333,,60
orange,,most,92,2.729983333333333,,75
blue,,some,92,2.729983333333333,,25
orange,,none,92,2.729983333333333,,0
blue,,a few,92,2.729983333333333,,25
orange,,all,92,2.729983333333333,,100
blue,,some,93,2.7328666666666668,,10
orange,,none,93,2.7328666666666668,,0
blue,,most,93,2.7328666666666668,,60
orange,,none,93,2.7328666666666668,,0
blue,,most,93,2.7328666666666668,,75
orange,,some,93,2.7328666666666668,,40
blue,,some,93,2.7328666666666668,,25
orange,,all,93,2.7328666666666668,,100
blue,,some,93,2.7328666666666668,,25
orange,,some,93,2.7328666666666668,,25
blue,,none,93,2.7328666666666668,,0
orange,,most,93,2.7328666666666668,,90
blue,,most,93,2.7328666666666668,,75
orange,,all,93,2.7328666666666668,,100
blue,,none,93,2.7328666666666668,,0
orange,,some,93,2.7328666666666668,,25
blue,,some,93,2.7328666666666668,,40
orange,,some,93,2.7328666666666668,,25
blue,,all,93,2.7328666666666668,,100
orange,,none,93,2.7328666666666668,,0
blue,,some,93,2.7328666666666668,,50
orange,,most,93,2.7328666666666668,,90
blue,,most,93,2.7328666666666668,,90
orange,,some,93,2.7328666666666668,,40
blue,,all,93,2.7328666666666668,,100
orange,,some,93,2.7328666666666668,,40
blue,,most,93,2.7328666666666668,,90
orange,,most,93,2.7328666666666668,,90
blue,,most,93,2.7328666666666668,,75
orange,,most,93,2.7328666666666668,,60
blue,,some,94,10.65915,,90
orange,,none,94,10.65915,,0
blue,,some,94,10.65915,,25
orange,,none,94,10.65915,,100
blue,,some,94,10.65915,,10
orange,,none,94,10.65915,,100
blue,,all,94,10.65915,,100
orange,,some,94,10.65915,,60
blue,,some,94,10.65915,,40
orange,,most,94,10.65915,,90
blue,,some,94,10.65915,,50
orange,,none,94,10.65915,,0
blue,,some,94,10.65915,,25
orange,,some,94,10.65915,,60
blue,,all,94,10.65915,,100
orange,,some,94,10.65915,,40
blue,,none,94,10.65915,,0
orange,,all,94,10.65915,,100
blue,,some,94,10.65915,,40
orange,,some,94,10.65915,,25
blue,,some,94,10.65915,,40
orange,,some,94,10.65915,,40
blue,,some,94,10.65915,,25
orange,,some,94,10.65915,,25
blue,,most,94,10.65915,,90
orange,,some,94,10.65915,,60
blue,,most,94,10.65915,,50
orange,,most,94,10.65915,,60
blue,,none,94,10.65915,,0
orange,,some,94,10.65915,,40
blue,,some,95,5.092233333333334,,50
orange,,none,95,5.092233333333334,,0
blue,,most,95,5.092233333333334,,75
orange,,some,95,5.092233333333334,,50
blue,,some,95,5.092233333333334,,40
orange,,some,95,5.092233333333334,,60
blue,,some,95,5.092233333333334,,60
orange,,few,95,5.092233333333334,,25
blue,,some,95,5.092233333333334,,60
orange,,none,95,5.092233333333334,,0
blue,,all,95,5.092233333333334,,100
orange,,most,95,5.092233333333334,,90
blue,,some,95,5.092233333333334,,50
orange,,few,95,5.092233333333334,,10
blue,,some,95,5.092233333333334,,40
orange,,all,95,5.092233333333334,,100
blue,,few,95,5.092233333333334,,25
orange,,few,95,5.092233333333334,,25
blue,,few,95,5.092233333333334,,60
orange,,few,95,5.092233333333334,,90
blue,,three,95,5.092233333333334,,10
orange,,three,95,5.092233333333334,,10
blue,,three,95,5.092233333333334,,10
orange,,some,95,5.092233333333334,,40
blue,,some,95,5.092233333333334,,50
orange,,few,95,5.092233333333334,,25
blue,,some,95,5.092233333333334,,50
orange,,some,95,5.092233333333334,,50
blue,,some,95,5.092233333333334,,40
orange,,some,95,5.092233333333334,,40
blue,,half,96,3.3502666666666667,,50
orange,,half,96,3.3502666666666667,,40
blue,,most,96,3.3502666666666667,,60
orange,,most,96,3.3502666666666667,,60
blue,,half,96,3.3502666666666667,,40
orange,,half,96,3.3502666666666667,,60
blue,,most,96,3.3502666666666667,,60
orange,,most,96,3.3502666666666667,,75
blue,,none,96,3.3502666666666667,,0
orange,,all,96,3.3502666666666667,,100
blue,,a few,96,3.3502666666666667,,10
orange,,all,96,3.3502666666666667,,100
blue,,most,96,3.3502666666666667,,90
orange,,most,96,3.3502666666666667,,60
blue,,none,96,3.3502666666666667,,0
orange,,half,96,3.3502666666666667,,50
blue,,most,96,3.3502666666666667,,75
orange,,most,96,3.3502666666666667,,75
blue,,most,96,3.3502666666666667,,90
orange,,half,96,3.3502666666666667,,50
blue,,all,96,3.3502666666666667,,100
orange,,half,96,3.3502666666666667,,50
blue,,half,96,3.3502666666666667,,50
orange,,half,96,3.3502666666666667,,50
blue,,most,96,3.3502666666666667,,75
orange,,half,96,3.3502666666666667,,40
blue,,most,96,3.3502666666666667,,75
orange,,none,96,3.3502666666666667,,0
blue,,most,96,3.3502666666666667,,60
orange,,a few,96,3.3502666666666667,,25
blue,,all,97,3.448,,100
orange,,most,97,3.448,,90
blue,,some,97,3.448,,60
orange,,most,97,3.448,,60
blue,,a few,97,3.448,,10
orange,,all,97,3.448,,100
blue,,a bit,97,3.448,,50
orange,,some,97,3.448,,25
blue,,a handful,97,3.448,,10
orange,,some,97,3.448,,40
blue,,all,97,3.448,,100
orange,,all,97,3.448,,100
blue,,none,97,3.448,,0
orange,,a few,97,3.448,,50
blue,,most,97,3.448,,40
orange,,some,97,3.448,,60
blue,,none,97,3.448,,0
orange,,most,97,3.448,,75
blue,,some,97,3.448,,50
orange,,a handful,97,3.448,,10
blue,,a few,97,3.448,,10
orange,,a few,97,3.448,,10
blue,,a bunch,97,3.448,,60
orange,,none,97,3.448,,0
blue,,none,97,3.448,,0
orange,,all,97,3.448,,100
blue,,a majority,97,3.448,,90
orange,,a majority,97,3.448,,90
blue,,some,97,3.448,,50
orange,,some,97,3.448,,50
orange,,few,98,3.6881333333333335,,10
blue,,some,98,3.6881333333333335,,40
orange,,none,98,3.6881333333333335,,0
blue,,some,98,3.6881333333333335,,25
orange,,all,98,3.6881333333333335,,100
blue,,none,98,3.6881333333333335,,0
orange,,half,98,3.6881333333333335,,50
blue,,most,98,3.6881333333333335,,75
orange,,some,98,3.6881333333333335,,40
blue,,all,98,3.6881333333333335,,100
orange,,all,98,3.6881333333333335,,100
blue,,most,98,3.6881333333333335,,90
orange,,half,98,3.6881333333333335,,50
blue,,all,98,3.6881333333333335,,100
orange,,most,98,3.6881333333333335,,60
blue,,none,98,3.6881333333333335,,0
orange,,most,98,3.6881333333333335,,90
blue,,some,98,3.6881333333333335,,40
orange,,some,98,3.6881333333333335,,25
blue,,most,98,3.6881333333333335,,60
orange,,few,98,3.6881333333333335,,10
blue,,most,98,3.6881333333333335,,60
orange,,some,98,3.6881333333333335,,25
blue,,some,98,3.6881333333333335,,25
orange,,all,98,3.6881333333333335,,100
blue,,most,98,3.6881333333333335,,60
orange,,most,98,3.6881333333333335,,90
blue,,most,98,3.6881333333333335,,90
orange,,none,98,3.6881333333333335,,0
blue,,some,98,3.6881333333333335,,40
blue,,all,99,3.3466666666666667,,100
orange,,some,99,3.3466666666666667,,40
blue,,most,99,3.3466666666666667,,75
orange,,all,99,3.3466666666666667,,100
blue,,some,99,3.3466666666666667,,40
orange,,some,99,3.3466666666666667,,40
blue,,some,99,3.3466666666666667,,60
orange,,none,99,3.3466666666666667,,0
blue,,none,99,3.3466666666666667,,0
orange,,some,99,3.3466666666666667,,25
blue,,none,99,3.3466666666666667,,0
orange,,all,99,3.3466666666666667,,100
blue,,most,99,3.3466666666666667,,60
orange,,some,99,3.3466666666666667,,40
blue,,none,99,3.3466666666666667,,0
orange,,half,99,3.3466666666666667,,50
blue,,some,99,3.3466666666666667,,25
orange,,some,99,3.3466666666666667,,25
blue,,all,99,3.3466666666666667,,100
orange,,half,99,3.3466666666666667,,50
blue,,none,99,3.3466666666666667,,0
orange,,some,99,3.3466666666666667,,40
blue,,most,99,3.3466666666666667,,75
orange,,some,99,3.3466666666666667,,40
